as_of_utc,target,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin,h,origin_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core,legacy_source_fallback_used,legacy_source_origin_status,legacy_source_converged,fuel_fallback_used,yy_exante,cumulative_log_forecast,cumulative_log_actual,food_model_status,food_fallback_reason,food_fallback_used,core_model_status,core_fallback_reason,core_fallback_used,energy_scenario_status,family
2023-02-09T22:59:00+00:00,2023-05,ALPHA_50,0.6175953475545453,,4.873148431243555,6.010137581462716,HARD_BASE,0.2717391304347893,11.0609480812641,,research_estimated,True,False,2022-12,sa,2023-01,383,2023-01,4,research_estimated,0.40723551559999305,0.17463179416706137,0.015572727569425111,0.06676162945995895,-0.01918723373531553,-0.027419085506577682,0.743840842003944,0.9806618544650281,0.1,0.7678310104994757,-0.6038988703862714,-0.027419085506577682,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False,estimated,True,False,,,0.8163310639160943,,,,,,,,component
2023-02-09T22:59:00+00:00,2023-06,ALPHA_50,0.5519626723908526,,4.873148431243555,6.010137581462716,HARD_BASE,0.3387533875338855,9.703703703703706,,research_estimated,True,False,2022-12,sa,2023-01,383,2023-01,5,research_estimated,0.4675269972896299,0.05862255913536976,0.0077863637847125555,0.03047929282537347,-0.01478782801448664,0.0023352873702535996,0.8539669601535604,0.32920069240187017,0.05,0.3505448623516913,-0.46543200320627587,0.0023352873702535996,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False,estimated,True,False,,,1.1545119746542023,,,,,,,,component
2023-02-09T22:59:00+00:00,2023-07,ALPHA_50,0.6827345455861754,,4.873148431243555,6.010137581462716,HARD_BASE,0.4726536124240565,8.771929824561415,,research_estimated,True,False,2022-12,sa,2023-01,383,2023-01,6,research_estimated,0.6866390906462438,-0.005169736306464662,0.0077863637847125555,0.016536719505133173,-0.011913935028576666,-0.011143957014872691,1.2541887428129146,-0.029031157914708443,0.05,0.19019017586423964,-0.3749791139704674,-0.011143957014872691,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False,estimated,True,False,,,1.62605208717806,,,,,,,,component
2023-02-09T22:59:00+00:00,2023-08,ALPHA_50,0.4279733676310643,,4.873148431243555,6.010137581462716,HARD_BASE,0.2016129032258007,8.515283842794778,,research_estimated,True,False,2022-12,sa,2023-01,383,2023-01,7,research_estimated,0.3859102536626624,0.022040947427930946,0.0,0.008541757716039001,-0.010303838995492719,0.02178424781992462,0.7048889328806746,0.12377308772401001,0.0,0.09823946047454596,-0.3243029618473421,0.02178424781992462,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False,estimated,True,False,,,1.8274620243481785,,,,,,,,component
2023-02-09T22:59:00+00:00,2023-09,ALPHA_50,0.08950851160035893,,4.873148431243555,6.010137581462716,HARD_BASE,-0.7377598926894713,6.859205776173314,,research_estimated,True,False,2022-12,sa,2023-01,383,2023-01,8,research_estimated,0.022986242860586217,0.03881221233921606,0.02335909135413767,0.04385327906379951,-0.00825649386672154,-0.03124582015065898,0.04198579345108055,0.2179537598523119,0.15000000000000002,0.5043601818836341,-0.25986483451687215,-0.03124582015065898,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False,estimated,True,False,,,1.0869672236904104,,,,,,,,component
2023-02-09T22:59:00+00:00,2023-10,ALPHA_50,0.6861936465738203,,4.873148431243555,6.010137581462716,HARD_BASE,0.0675675675675613,8.498168498168521,,research_estimated,True,False,2022-12,sa,2023-01,383,2023-01,9,research_estimated,0.5634258296503529,0.1594916635489579,0.0,0.007436662297335007,-0.008651199311728813,-0.03550930961109663,1.0291321053283309,0.8956409758809805,0.0,0.08552966685648061,-0.2722877911381009,-0.03550930961109663,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False,estimated,True,False,,,1.1545119746542079,,,,,,,,component
2023-02-09T22:59:00+00:00,2023-11,ALPHA_50,0.3668630000338188,,4.873148431243555,6.010137581462716,HARD_BASE,0.0675219446319985,7.313540912382349,,research_estimated,True,False,2022-12,sa,2023-01,383,2023-01,10,research_estimated,0.30339135266788897,0.06972400858810411,0.0,0.0005358427445017519,-0.008240662652105567,0.0014524586854295475,0.5541630594097473,0.39154196341437214,0.0,0.006162771629568395,-0.2593665629705245,0.0014524586854295475,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False,estimated,True,False,,,1.2220111334775423,,,,,,,,component
2023-02-09T22:59:00+00:00,2023-12,ALPHA_50,0.27650579529668873,,4.873148431243555,6.010137581462716,HARD_BASE,-0.4048582995951344,6.879073135409149,,research_estimated,True,False,2022-12,sa,2023-01,383,2023-01,11,research_estimated,0.36692618548849704,-0.030650504726312845,0.0,-0.04405771432018867,-0.007083684085508985,-0.0086284870597978,0.6702133588838282,-0.1721208955594896,0.0,-0.5067114086401523,-0.22295182705459113,-0.0086284870597978,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False,estimated,True,False,,,0.8163310639161105,,,,,,,,component
2023-02-09T22:59:00+00:00,2024-01,ALPHA_50,1.323279458674963,,4.873148431243555,6.010137581462716,HARD_BASE,1.4905149051490652,2.3224043715847307,,research_estimated,True,False,2022-12,sa,2023-01,383,2023-01,12,research_estimated,0.5869940555970115,0.37397590669090064,0.140154548124826,0.2489495486456929,-0.007785007346969815,-0.01900959303649823,1.0721809268606886,2.100098140375821,0.9,2.8631893056872717,-0.24502527084614067,-0.01900959303649823,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,False,estimated,True,False,,,2.2958469555908225,,,,,,,,component
2023-03-09T22:59:00+00:00,2023-02,ALPHA_50,0.5313152061494304,,0.5313152061494304,0.6147540983606703,HARD_BASE,0.6147540983606703,16.719492868462766,,research_estimated,True,False,2023-01,sa,2023-02,384,2023-02,0,research_estimated,,,,,,,,,,,,,,,,,,False,estimated,True,False,,0.0,0.0,,,,,,,,component
2023-03-09T22:59:00+00:00,2023-03,ALPHA_50,0.3178639315679493,,0.5313152061494304,0.6147540983606703,HARD_BASE,0.1357773251866811,14.964925954793449,,research_estimated,True,False,2023-01,sa,2023-02,384,2023-02,1,research_estimated,0.20889630497079667,0.09818353495765295,0.015130611685189511,0.06874259547951157,-0.04362994510750873,-0.029459170417692707,0.3785053859147885,0.5513592065451324,0.1,0.7906142641866926,-1.3732086098969005,-0.029459170417692707,0.178075443,0.031772263,0.086948337,0.1513061168518951,0.5518978401481048,False,estimated,True,False,,,0.13568523112898034,,,,,,,,component
2023-03-09T22:59:00+00:00,2023-04,ALPHA_50,0.667942724215004,,0.5313152061494304,0.6147540983606703,HARD_BASE,-0.2033898305084824,12.71056661562021,,research_estimated,True,False,2023-01,sa,2023-02,384,2023-02,2,research_estimated,0.47329711674222097,0.1943232995134535,0.015130611685189511,0.004118522640325431,-0.01968988056298154,0.0007630541967962763,0.8575810273423231,1.0912414212747654,0.1,0.04736746880305981,-0.6197191733865963,0.0007630541967962763,0.178075443,0.031772263,0.086948337,0.1513061168518951,0.5518978401481048,False,estimated,True,False,,,-0.06791171738089281,,,,,,,,component
2023-03-09T22:59:00+00:00,2023-05,ALPHA_50,0.6214577669104722,,0.5313152061494304,0.6147540983606703,HARD_BASE,0.2717391304347893,11.0609480812641,,research_estimated,True,False,2023-01,sa,2023-02,384,2023-02,3,research_estimated,0.36672934267215745,0.2180454550298352,0.015130611685189511,0.06676162945995895,-0.017679657459032213,-0.027529614477636594,0.6644877294206182,1.2244554968190373,0.1,0.7678310104994757,-0.5564494244250783,-0.027529614477636594,0.178075443,0.031772263,0.086948337,0.1513061168518951,0.5518978401481048,False,estimated,True,False,,,0.20345886977873978,,,,,,,,component
2023-03-09T22:59:00+00:00,2023-06,ALPHA_50,0.5866600703581577,,0.5313152061494304,0.6147540983606703,HARD_BASE,0.3387533875338855,9.703703703703706,,research_estimated,True,False,2023-01,sa,2023-02,384,2023-02,4,research_estimated,0.43260502002840273,0.12659523213204782,0.007565305842594756,0.03047929282537347,-0.012864803354985068,0.002280022884724133,0.783849815234484,0.7109078601705223,0.05,0.3505448623516913,-0.4049067375208706,0.002280022884724133,0.178075443,0.031772263,0.086948337,0.1513061168518951,0.5518978401481048,False,estimated,True,False,,,0.5416397805168476,,,,,,,,component
2023-03-09T22:59:00+00:00,2023-07,ALPHA_50,0.6715961523575746,,0.5313152061494304,0.6147540983606703,HARD_BASE,0.4726536124240565,8.771929824561415,,research_estimated,True,False,2023-01,sa,2023-02,384,2023-02,5,research_estimated,0.6556875223539356,0.01295094335318538,0.007565305842594756,0.016536719505133173,-0.009668794769224736,-0.011475543928049394,1.188059591206188,0.07272728420608437,0.05,0.19019017586423964,-0.3043155839804277,-0.011475543928049394,0.178075443,0.031772263,0.086948337,0.1513061168518951,0.5518978401481048,False,estimated,True,False,,,1.0131798930407054,,,,,,,,component
2023-03-09T22:59:00+00:00,2023-08,ALPHA_50,0.3555689448148566,,0.5313152061494304,0.6147540983606703,HARD_BASE,0.2016129032258007,8.515283842794778,,research_estimated,True,False,2023-01,sa,2023-02,384,2023-02,6,research_estimated,0.34872753153777447,-0.015422002204941282,0.0,0.008541757716039001,-0.007896796597351805,0.021618454363336266,0.6318697160405475,-0.08660375594259384,0.0,0.09823946047454596,-0.24854372498905108,0.021618454363336266,0.178075443,0.031772263,0.086948337,0.1513061168518951,0.5518978401481048,False,estimated,True,False,,,1.214589830210824,,,,,,,,component
2023-03-09T22:59:00+00:00,2023-09,ALPHA_50,0.04656143831950135,,0.5313152061494304,0.6147540983606703,HARD_BASE,-0.7377598926894713,6.859205776173314,,research_estimated,True,False,2023-01,sa,2023-02,384,2023-02,7,research_estimated,-0.01166425023720357,0.026585470051414543,0.022695917527784267,0.04385327906379951,-0.006039530813400777,-0.028869447272892618,-0.021134799574633968,0.14929329728756896,0.15000000000000002,0.5043601818836341,-0.19008815372706617,-0.028869447272892618,0.178075443,0.031772263,0.086948337,0.1513061168518951,0.5518978401481048,False,estimated,True,False,,,0.4740950295530558,,,,,,,,component
2023-03-09T22:59:00+00:00,2023-10,ALPHA_50,0.6704558007201457,,0.5313152061494304,0.6147540983606703,HARD_BASE,0.0675675675675613,8.498168498168521,,research_estimated,True,False,2023-01,sa,2023-02,384,2023-02,8,research_estimated,0.5320180179237071,0.18263033027340386,0.0,0.007436662297335007,-0.006117028282373265,-0.04551218149192706,0.9639791628482133,1.0255784132650108,0.0,0.08552966685648061,-0.1925273085638648,-0.04551218149192706,0.178075443,0.031772263,0.086948337,0.1513061168518951,0.5518978401481048,False,estimated,True,False,,,0.5416397805168531,,,,,,,,component
2023-03-09T22:59:00+00:00,2023-11,ALPHA_50,0.4249387161409981,,0.5313152061494304,0.6147540983606703,HARD_BASE,0.0675219446319985,7.313540912382349,,research_estimated,True,False,2023-01,sa,2023-02,384,2023-02,9,research_estimated,0.259096564558738,0.1671091592486172,0.0,0.0005358427445017519,-0.005686946459584226,0.003884096048725358,0.46946471921181643,0.9384177651525887,0.0,0.006162771629568395,-0.17899091605732412,0.003884096048725358,0.178075443,0.031772263,0.086948337,0.1513061168518951,0.5518978401481048,False,estimated,True,False,,,0.6091389393401878,,,,,,,,component
2023-03-09T22:59:00+00:00,2023-12,ALPHA_50,0.3306748728318452,,0.5313152061494304,0.6147540983606703,HARD_BASE,-0.4048582995951344,6.879073135409149,,research_estimated,True,False,2023-01,sa,2023-02,384,2023-02,10,research_estimated,0.33319795266552354,0.054639970275163374,0.0,-0.04405771432018867,-0.004808435642031972,-0.0082969001466211,0.6037312133276479,0.3068360766350213,0.0,-0.5067114086401523,-0.15134067227228892,-0.0082969001466211,0.178075443,0.031772263,0.086948337,0.1513061168518951,0.5518978401481048,False,estimated,True,False,,,0.203458869778756,,,,,,,,component
2023-03-09T22:59:00+00:00,2024-01,ALPHA_50,1.3140779023535087,,0.5313152061494304,0.6147540983606703,HARD_BASE,1.4905149051490652,2.3224043715847307,,research_estimated,True,False,2023-01,sa,2023-02,384,2023-02,11,research_estimated,0.5345534227811055,0.40648894258808954,0.1361755051667056,0.2614295913830328,-0.005230041896965495,-0.019339517668459462,0.9685731378069087,2.2826782611911822,0.9,3.006723307232809,-0.16461030481100747,-0.019339517668459462,0.178075443,0.031772263,0.086948337,0.1513061168518951,0.5518978401481048,False,estimated,True,False,,,1.6829747614534676,,,,,,,,component
2023-03-09T22:59:00+00:00,2024-02,ALPHA_50,0.5036326259306265,,0.5313152061494304,0.6147540983606703,HARD_BASE,0.26702269692922,1.9687712152070571,,research_estimated,True,False,2023-01,sa,2023-02,384,2023-02,12,research_estimated,0.46919667242565394,0.029449311126861027,0.015130611685189511,-0.027111645873861088,-0.005111359173848384,0.022079035740631473,0.8501513111552357,0.16537547586985946,0.1,-0.3118132768181764,-0.1608748855518533,0.022079035740631473,0.178075443,0.031772263,0.086948337,0.1513061168518951,0.5518978401481048,False,estimated,True,False,,,1.9496415861449752,,,,,,,,component
2023-04-12T21:59:00+00:00,2023-03,ALPHA_50,0.2926338566146489,,0.2926338566146489,0.1357773251866811,HARD_BASE,0.1357773251866811,14.964925954793449,,research_estimated,True,False,2023-02,sa,2023-03,385,2023-03,0,research_estimated,,,,,,,,,,,,,,,,,,False,estimated,True,False,,0.0,0.0,,,,,,,,component
2023-04-12T21:59:00+00:00,2023-04,ALPHA_50,0.595607902264417,,0.2926338566146489,0.1357773251866811,HARD_BASE,-0.2033898305084824,12.71056661562021,,research_estimated,True,False,2023-02,sa,2023-03,385,2023-03,1,research_estimated,0.4700297571854104,0.1520329079348949,0.015130573207430068,0.004118522640325431,-0.04646699947539889,0.0007631407717550269,0.8516602082724389,0.8537556070260339,0.1,0.04736746880305981,-1.46250204070761,0.0007631407717550269,0.178075443,0.031772263,0.086948337,0.15130573207430068,0.5518982249256993,False,estimated,True,False,,,-0.20359694850987314,,,,,,,,component
2023-04-12T21:59:00+00:00,2023-05,ALPHA_50,0.5786692028703966,,0.2926338566146489,0.1357773251866811,HARD_BASE,0.2717391304347893,11.0609480812641,,research_estimated,True,False,2023-02,sa,2023-03,385,2023-03,2,research_estimated,0.36718633576169335,0.19807504631377942,0.015130573207430068,0.06676162945995895,-0.040954757775388734,-0.027529624097076464,0.6653153048483292,1.1123097209634876,0.1,0.7678310104994757,-1.2890097811222554,-0.027529624097076464,0.178075443,0.031772263,0.086948337,0.15130573207430068,0.5518982249256993,False,estimated,True,False,,,0.06777363864975944,,,,,,,,component
2023-04-12T21:59:00+00:00,2023-06,ALPHA_50,0.53149214268652,,0.2926338566146489,0.1357773251866811,HARD_BASE,0.3387533875338855,9.703703703703706,,research_estimated,True,False,2023-02,sa,2023-03,385,2023-03,3,research_estimated,0.4246450871562196,0.09165028737012935,0.007565286603715034,0.03047929282537347,-0.02512782934392171,0.0022800180750042085,0.7694264412852362,0.5146711181851692,0.05,0.3505448623516913,-0.7908731381180406,0.0022800180750042085,0.178075443,0.031772263,0.086948337,0.15130573207430068,0.5518982249256993,False,estimated,True,False,,,0.4059545493878673,,,,,,,,component
2023-04-12T21:59:00+00:00,2023-07,ALPHA_50,0.6326146825090317,,0.2926338566146489,0.1357773251866811,HARD_BASE,0.4726536124240565,8.771929824561415,,research_estimated,True,False,2023-02,sa,2023-03,385,2023-03,4,research_estimated,0.6447841107474808,-0.010670745968157622,0.007565286603715034,0.016536719505133173,-0.014125115592770531,-0.011475572786368978,1.1683025630935602,-0.05992261363155852,0.05,0.19019017586423964,-0.4445737967349235,-0.011475572786368978,0.178075443,0.031772263,0.086948337,0.15130573207430068,0.5518982249256993,False,estimated,True,False,,,0.8774946619117253,,,,,,,,component
2023-04-12T21:59:00+00:00,2023-08,ALPHA_50,0.3355067051214473,,0.2926338566146489,0.1357773251866811,HARD_BASE,0.2016129032258007,8.515283842794778,,research_estimated,True,False,2023-02,sa,2023-03,385,2023-03,5,research_estimated,0.34487461591011703,-0.03139374265268798,0.0,0.008541757716039001,-0.00813436578619721,0.021618439934176475,0.6248880687314162,-0.17629462054848283,0.0,0.09823946047454596,-0.256020976100985,0.021618439934176475,0.178075443,0.031772263,0.086948337,0.15130573207430068,0.5518982249256993,False,estimated,True,False,,,1.0789045990818438,,,,,,,,component
2023-04-12T21:59:00+00:00,2023-09,ALPHA_50,0.0221385572497753,,0.2926338566146489,0.1357773251866811,HARD_BASE,-0.7377598926894713,6.859205776173314,,research_estimated,True,False,2023-02,sa,2023-03,385,2023-03,6,research_estimated,-0.017170245526014077,0.005637076676419553,0.022695859811145105,0.04385327906379951,-0.0040081723206391836,-0.028869240454935607,-0.031111253398804946,0.03165555329501302,0.15000000000000002,0.5043601818836341,-0.12615318967488037,-0.028869240454935607,0.178075443,0.031772263,0.086948337,0.15130573207430068,0.5518982249256993,False,estimated,True,False,,,0.33840979842407565,,,,,,,,component
2023-04-12T21:59:00+00:00,2023-10,ALPHA_50,0.6442113059564745,,0.2926338566146489,0.1357773251866811,HARD_BASE,0.0675675675675613,8.498168498168521,,research_estimated,True,False,2023-02,sa,2023-03,385,2023-03,7,research_estimated,0.5269062811688106,0.15775319990761544,0.0,0.007436662297335007,-0.0023717853660521738,-0.045513052051234425,0.9547163903992384,0.8858784639250648,0.0,0.08552966685648061,-0.07464955725854887,-0.045513052051234425,0.178075443,0.031772263,0.086948337,0.15130573207430068,0.5518982249256993,False,estimated,True,False,,,0.4059545493878729,,,,,,,,component
2023-04-12T21:59:00+00:00,2023-11,ALPHA_50,0.3942261824793408,,0.2926338566146489,0.1357773251866811,HARD_BASE,0.0675219446319985,7.313540912382349,,research_estimated,True,False,2023-02,sa,2023-03,385,2023-03,8,research_estimated,0.2648180078226867,0.12605225206319168,0.0,0.0005358427445017519,-0.0010642278274416374,0.0038843076764022823,0.4798312367435836,0.7078587026914861,0.0,0.006162771629568395,-0.03349549975214662,0.0038843076764022823,0.178075443,0.031772263,0.086948337,0.15130573207430068,0.5518982249256993,False,estimated,True,False,,,0.47345370821120736,,,,,,,,component
2023-04-12T21:59:00+00:00,2023-12,ALPHA_50,0.34018596335614526,,0.2926338566146489,0.1357773251866811,HARD_BASE,-0.4048582995951344,6.879073135409149,,research_estimated,True,False,2023-02,sa,2023-03,385,2023-03,9,research_estimated,0.3230084476236067,0.06976349830910505,0.0,-0.04405771432018867,-0.0002313969680762688,-0.008296871288301519,0.5852681400942947,0.39176372179012386,0.0,-0.5067114086401523,-0.007282986675398878,-0.008296871288301519,0.178075443,0.031772263,0.086948337,0.15130573207430068,0.5518982249256993,False,estimated,True,False,,,0.06777363864977556,,,,,,,,component
2023-04-12T21:59:00+00:00,2024-01,ALPHA_50,1.3025489475598357,,0.2926338566146489,0.1357773251866811,HARD_BASE,1.4905149051490652,2.3224043715847307,,research_estimated,True,False,2023-02,sa,2023-03,385,2023-03,10,research_estimated,0.5195990022411896,0.4044579144200128,0.13617515886687062,0.2614295913830328,0.00022460989462102046,-0.01933732924589119,0.9414761250792971,2.2712728246309224,0.9,3.006723307232809,0.007069370369401149,-0.01933732924589119,0.178075443,0.031772263,0.086948337,0.15130573207430068,0.5518982249256993,False,estimated,True,False,,,1.5472895303244871,,,,,,,,component
2023-04-12T21:59:00+00:00,2024-02,ALPHA_50,0.5222051144311886,,0.2926338566146489,0.1357773251866811,HARD_BASE,0.26702269692922,1.9687712152070571,,research_estimated,True,False,2023-02,sa,2023-03,385,2023-03,11,research_estimated,0.44167629235452965,0.06324661409714204,0.015130573207430068,-0.018111063297426535,0.000528738941303287,0.01973395912820999,0.8002857635825726,0.3551675235598995,0.1,-0.208296833755734,0.01664152601605013,0.01973395912820999,0.178075443,0.031772263,0.086948337,0.15130573207430068,0.5518982249256993,False,estimated,True,False,,,1.813956355015995,,,,,,,,component
2023-04-12T21:59:00+00:00,2024-03,ALPHA_50,0.3117574618062825,,0.2926338566146489,0.1357773251866811,HARD_BASE,0.1331557922769732,1.9661016949152728,,research_estimated,True,False,2023-02,sa,2023-03,385,2023-03,12,research_estimated,0.23413397028701638,0.02256883840824455,0.015130573207430068,0.06874259547951157,0.0006405826959736862,-0.029459098271893754,0.42423396146732895,0.12673751095621055,0.1,0.7906142641866926,0.020161695626581152,-0.029459098271893754,0.178075443,0.031772263,0.086948337,0.15130573207430068,0.5518982249256993,False,estimated,True,False,,,1.9470235735865122,,,,,,,,component
2023-05-10T21:59:00+00:00,2023-04,ALPHA_50,0.5640927888903151,,0.5640927888903151,-0.2033898305084824,HARD_BASE,-0.2033898305084824,12.71056661562021,,research_estimated,True,False,2023-03,sa,2023-04,386,2023-04,0,research_estimated,,,,,,,,,,,,,,,,,,False,estimated,True,False,,0.0,0.0,,,,,,,,component
2023-05-10T21:59:00+00:00,2023-05,ALPHA_50,0.49598126144922355,,0.5640927888903151,-0.2033898305084824,HARD_BASE,0.2717391304347893,11.0609480812641,,research_estimated,True,False,2023-03,sa,2023-04,386,2023-04,1,research_estimated,0.34676133181876423,0.17775451324084857,0.015130824938383301,0.06676162945995895,-0.08289747684439334,-0.027529561164338145,0.628309528473322,0.9981977876694013,0.1,0.7678310104994757,-2.609114649604699,-0.027529561164338145,0.178075443,0.031772263,0.086948337,0.151308249383833,0.5518957076161669,False,estimated,True,False,,,0.2713705871596326,,,,,,,,component
2023-05-10T21:59:00+00:00,2023-06,ALPHA_50,0.4894439390858487,,0.5640927888903151,-0.2033898305084824,HARD_BASE,0.3387533875338855,9.703703703703706,,research_estimated,True,False,2023-03,sa,2023-04,386,2023-04,2,research_estimated,0.4085827020552124,0.07123454840498275,0.0075654124691916505,0.03047929282537347,-0.03069806621028492,0.002280049541373375,0.7403259282809533,0.40002454692746575,0.05,0.3505448623516913,-0.9661907371937881,0.002280049541373375,0.178075443,0.031772263,0.086948337,0.151308249383833,0.5518957076161669,False,estimated,True,False,,,0.6095514978977404,,,,,,,,component
2023-05-10T21:59:00+00:00,2023-07,ALPHA_50,0.6104286243101906,,0.5640927888903151,-0.2033898305084824,HARD_BASE,0.4726536124240565,8.771929824561415,,research_estimated,True,False,2023-03,sa,2023-04,386,2023-04,3,research_estimated,0.6239825657899911,-0.009961975307128366,0.0075654124691916505,0.016536719505133173,-0.016218714158842896,-0.011475383988154049,1.1306168125227734,-0.05594244292924975,0.05,0.19019017586423964,-0.5104677044516123,-0.011475383988154049,0.178075443,0.031772263,0.086948337,0.151308249383833,0.5518957076161669,False,estimated,True,False,,,1.0810916104215984,,,,,,,,component
2023-05-10T21:59:00+00:00,2023-08,ALPHA_50,0.2969396452716734,,0.5640927888903151,-0.2033898305084824,HARD_BASE,0.2016129032258007,8.515283842794778,,research_estimated,True,False,2023-03,sa,2023-04,386,2023-04,4,research_estimated,0.3186650046913564,-0.04059822820913539,0.0,0.008541757716039001,-0.011287423259870515,0.021618534333283944,0.5774007666553223,-0.22798330598079933,0.0,0.09823946047454596,-0.3552602866176235,0.021618534333283944,0.178075443,0.031772263,0.086948337,0.151308249383833,0.5518957076161669,False,estimated,True,False,,,1.282501547591717,,,,,,,,component
2023-05-10T21:59:00+00:00,2023-09,ALPHA_50,-0.024724797066509346,,0.5640927888903151,-0.2033898305084824,HARD_BASE,-0.7377598926894713,6.859205776173314,,research_estimated,True,False,2023-03,sa,2023-04,386,2023-04,5,research_estimated,-0.04040937767499594,-0.014414343057342604,0.022696237407574954,0.04385327906379951,-0.007579999296736038,-0.02887059350880923,-0.07321922804860787,-0.08094514782334475,0.15000000000000002,0.5043601818836341,-0.23857284880010082,-0.02887059350880923,0.178075443,0.031772263,0.086948337,0.151308249383833,0.5518957076161669,False,estimated,True,False,,,0.5420067469339487,,,,,,,,component
2023-05-10T21:59:00+00:00,2023-10,ALPHA_50,0.5972720051727005,,0.5640927888903151,-0.2033898305084824,HARD_BASE,0.0675675675675613,8.498168498168521,,research_estimated,True,False,2023-03,sa,2023-04,386,2023-04,6,research_estimated,0.5067155160883179,0.13566192148987058,0.0,0.007436662297335007,-0.007034738064405384,-0.04550735663841756,0.918136359996351,0.7618227376240225,0.0,0.08552966685648061,-0.22141130030320422,-0.04550735663841756,0.178075443,0.031772263,0.086948337,0.151308249383833,0.5518957076161669,False,estimated,True,False,,,0.609551497897746,,,,,,,,component
2023-05-10T21:59:00+00:00,2023-11,ALPHA_50,0.36426738420320104,,0.5640927888903151,-0.2033898305084824,HARD_BASE,0.0675219446319985,7.313540912382349,,research_estimated,True,False,2023-03,sa,2023-04,386,2023-04,7,research_estimated,0.24618737758729078,0.11986646333121066,0.0,0.0005358427445017519,-0.006205222615961614,0.003882923156159496,0.4460759056283683,0.6731218033876275,0.0,0.006162771629568395,-0.19530313644834219,0.003882923156159496,0.178075443,0.031772263,0.086948337,0.151308249383833,0.5518957076161669,False,estimated,True,False,,,0.6770506567210806,,,,,,,,component
2023-05-10T21:59:00+00:00,2023-12,ALPHA_50,0.3216032258161593,,0.5640927888903151,-0.2033898305084824,HARD_BASE,-0.4048582995951344,6.879073135409149,,research_estimated,True,False,2023-03,sa,2023-04,386,2023-04,8,research_estimated,0.3157691860343398,0.06329551327914722,0.0,-0.04405771432018867,-0.005106699090622609,-0.008297060086516442,0.5721537270116828,0.35544212168068123,0.0,-0.5067114086401523,-0.16072821412257002,-0.008297060086516442,0.178075443,0.031772263,0.086948337,0.151308249383833,0.5518957076161669,False,estimated,True,False,,,0.2713705871596488,,,,,,,,component
2023-05-10T21:59:00+00:00,2024-01,ALPHA_50,1.2919825981117155,,0.5640927888903151,-0.2033898305084824,HARD_BASE,1.4905149051490652,2.3224043715847307,,research_estimated,True,False,2023-03,sa,2023-04,386,2023-04,9,research_estimated,0.49999923125199525,0.4192232021663548,0.1361774244454497,0.2614295913830328,-0.005495204691260833,-0.01935164644385621,0.9059668780749701,2.354188736547772,0.9,3.006723307232809,-0.172956036882259,-0.01935164644385621,0.178075443,0.031772263,0.086948337,0.151308249383833,0.5518957076161669,False,estimated,True,False,,,1.7508864788343605,,,,,,,,component
2023-05-10T21:59:00+00:00,2024-02,ALPHA_50,0.5013166782036733,,0.5640927888903151,-0.2033898305084824,HARD_BASE,0.26702269692922,1.9687712152070571,,research_estimated,True,False,2023-03,sa,2023-04,386,2023-04,10,research_estimated,0.4117349067465407,0.07818342015112656,0.015130824938383301,-0.018111063297426535,-0.005355145702313328,0.019733735367362684,0.7460375231490195,0.4390466132442898,0.1,-0.208296833755734,-0.16854782117072767,0.019733735367362684,0.178075443,0.031772263,0.086948337,0.151308249383833,0.5518957076161669,False,estimated,True,False,,,2.017553303525868,,,,,,,,component
2023-05-10T21:59:00+00:00,2024-03,ALPHA_50,0.23223504015724236,,0.5640927888903151,-0.2033898305084824,HARD_BASE,0.1331557922769732,1.9661016949152728,,research_estimated,True,False,2023-03,sa,2023-04,386,2023-04,11,research_estimated,0.18258483252019625,0.004565703145762545,0.015130824938383301,0.06507205553004264,-0.004688187124538755,-0.03043018885260364,0.33083213005740675,0.0256391508500279,0.1,0.7483990812848167,-0.1475559712110766,-0.03043018885260364,0.178075443,0.031772263,0.086948337,0.151308249383833,0.5518957076161669,False,estimated,True,False,,,2.150620522096385,,,,,,,,component
