sample,scope,model,block,h,metric,n,bias,rmse,mae
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,8,annual_error,79,-0.9649227576127072,3.333292762520484,2.196616877733628
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,9,annual_error,78,-1.1028651078373797,3.9216066990467007,2.5892665608340737
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,10,annual_error,77,-1.2791015441879716,4.498759705784156,2.955190171281076
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,11,annual_error,76,-1.4233545170754647,5.002024433226822,3.330081118868552
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,12,annual_error,75,-1.5635949494163677,5.394838562659049,3.6192915166159234
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,1,annual_error,88,-0.11911212254514575,0.9107373045382808,0.5483448281111426
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,2,annual_error,86,-0.19975388785801595,1.2945851997901525,0.8416168863837291
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,3,annual_error,84,-0.3006623316620666,1.537322045729783,1.0545270625741106
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,4,annual_error,83,-0.4035375617940799,1.8237299080241303,1.2336350251540238
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,5,annual_error,82,-0.5459131715251515,2.1684759425885596,1.4221142305582855
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,6,annual_error,81,-0.6833580329573764,2.516379371214503,1.5996315808539057
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,7,annual_error,80,-0.8248089756541122,2.9913320570711575,1.9160059597099122
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,8,annual_error,79,-0.9649227576127072,3.333292762520484,2.196616877733628
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,9,annual_error,78,-1.1028651078373797,3.9216066990467007,2.5892665608340737
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,10,annual_error,77,-1.2791015441879716,4.498759705784156,2.955190171281076
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,11,annual_error,76,-1.4233545170754647,5.002024433226822,3.330081118868552
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,12,annual_error,75,-1.5635949494163677,5.394838562659049,3.6192915166159234
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,1,annual_error,88,-0.11911212254514575,0.9107373045382808,0.5483448281111426
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,2,annual_error,86,-0.19975388785801595,1.2945851997901525,0.8416168863837291
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,3,annual_error,84,-0.3006623316620666,1.537322045729783,1.0545270625741106
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,4,annual_error,83,-0.4035375617940799,1.8237299080241303,1.2336350251540238
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,5,annual_error,82,-0.5459131715251515,2.1684759425885596,1.4221142305582855
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,6,annual_error,81,-0.6833580329573764,2.516379371214503,1.5996315808539057
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,7,annual_error,80,-0.8248089756541122,2.9913320570711575,1.9160059597099122
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,8,annual_error,79,-0.9649227576127072,3.333292762520484,2.196616877733628
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,9,annual_error,78,-1.1028651078373797,3.9216066990467007,2.5892665608340737
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,10,annual_error,77,-1.2791015441879716,4.498759705784156,2.955190171281076
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,11,annual_error,76,-1.4233545170754647,5.002024433226822,3.330081118868552
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,12,annual_error,75,-1.5635949494163677,5.394838562659049,3.6192915166159234
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,1,annual_error,88,-0.11911212254514575,0.9107373045382808,0.5483448281111426
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,2,annual_error,86,-0.19975388785801595,1.2945851997901525,0.8416168863837291
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,3,annual_error,84,-0.3006623316620666,1.537322045729783,1.0545270625741106
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,4,annual_error,83,-0.4035375617940799,1.8237299080241303,1.2336350251540238
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,5,annual_error,82,-0.5459131715251515,2.1684759425885596,1.4221142305582855
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,6,annual_error,81,-0.6833580329573764,2.516379371214503,1.5996315808539057
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,7,annual_error,80,-0.8248089756541122,2.9913320570711575,1.9160059597099122
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,8,annual_error,79,-0.9649227576127072,3.333292762520484,2.196616877733628
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,9,annual_error,78,-1.1028651078373797,3.9216066990467007,2.5892665608340737
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,10,annual_error,77,-1.2791015441879716,4.498759705784156,2.955190171281076
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,11,annual_error,76,-1.4233545170754647,5.002024433226822,3.330081118868552
full,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,12,annual_error,75,-1.5635949494163677,5.394838562659049,3.6192915166159234
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,1,annual_error,88,-0.10604580144084003,0.869151903298607,0.5083220065010212
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,2,annual_error,86,-0.1951888273117278,1.2569098112525512,0.7910717235654418
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,3,annual_error,84,-0.3310553165293108,1.537322537940186,1.0295519869798235
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,4,annual_error,83,-0.4673265350366649,1.8686376080881502,1.2348192779935196
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,5,annual_error,82,-0.6131363398693163,2.2378312645355964,1.434034561084043
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,6,annual_error,81,-0.7498792446195658,2.6242515250668412,1.6258969606430034
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,7,annual_error,80,-0.8902761758196899,3.052817189329517,1.8876104002225262
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,8,annual_error,79,-1.0345410499008982,3.5032957744050406,2.1450055599437343
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,9,annual_error,78,-1.1835488170351998,4.005802450518569,2.4094757443657824
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,10,annual_error,77,-1.3346043063038602,4.506367426616955,2.7264711408156437
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,11,annual_error,76,-1.4942567772346858,5.004297326158509,3.0696697997765723
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,administered,12,annual_error,75,-1.6354642795914578,5.397208838300782,3.3702160589936043
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,1,annual_error,88,-0.10604580144084003,0.869151903298607,0.5083220065010212
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,2,annual_error,86,-0.1951888273117278,1.2569098112525512,0.7910717235654418
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,3,annual_error,84,-0.3310553165293108,1.537322537940186,1.0295519869798235
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,4,annual_error,83,-0.4673265350366649,1.8686376080881502,1.2348192779935196
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,5,annual_error,82,-0.6131363398693163,2.2378312645355964,1.434034561084043
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,6,annual_error,81,-0.7498792446195658,2.6242515250668412,1.6258969606430034
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,7,annual_error,80,-0.8902761758196899,3.052817189329517,1.8876104002225262
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,8,annual_error,79,-1.0345410499008982,3.5032957744050406,2.1450055599437343
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,9,annual_error,78,-1.1835488170351998,4.005802450518569,2.4094757443657824
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,10,annual_error,77,-1.3346043063038602,4.506367426616955,2.7264711408156437
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,11,annual_error,76,-1.4942567772346858,5.004297326158509,3.0696697997765723
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,alcohol_tobacco,12,annual_error,75,-1.6354642795914578,5.397208838300782,3.3702160589936043
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,1,annual_error,88,-0.10604580144084003,0.869151903298607,0.5083220065010212
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,2,annual_error,86,-0.1951888273117278,1.2569098112525512,0.7910717235654418
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,3,annual_error,84,-0.3310553165293108,1.537322537940186,1.0295519869798235
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,4,annual_error,83,-0.4673265350366649,1.8686376080881502,1.2348192779935196
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,5,annual_error,82,-0.6131363398693163,2.2378312645355964,1.434034561084043
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,6,annual_error,81,-0.7498792446195658,2.6242515250668412,1.6258969606430034
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,7,annual_error,80,-0.8902761758196899,3.052817189329517,1.8876104002225262
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,8,annual_error,79,-1.0345410499008982,3.5032957744050406,2.1450055599437343
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,9,annual_error,78,-1.1835488170351998,4.005802450518569,2.4094757443657824
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,10,annual_error,77,-1.3346043063038602,4.506367426616955,2.7264711408156437
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,11,annual_error,76,-1.4942567772346858,5.004297326158509,3.0696697997765723
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,core,12,annual_error,75,-1.6354642795914578,5.397208838300782,3.3702160589936043
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,1,annual_error,88,-0.10604580144084003,0.869151903298607,0.5083220065010212
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,2,annual_error,86,-0.1951888273117278,1.2569098112525512,0.7910717235654418
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,3,annual_error,84,-0.3310553165293108,1.537322537940186,1.0295519869798235
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,4,annual_error,83,-0.4673265350366649,1.8686376080881502,1.2348192779935196
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,5,annual_error,82,-0.6131363398693163,2.2378312645355964,1.434034561084043
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,6,annual_error,81,-0.7498792446195658,2.6242515250668412,1.6258969606430034
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,7,annual_error,80,-0.8902761758196899,3.052817189329517,1.8876104002225262
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,8,annual_error,79,-1.0345410499008982,3.5032957744050406,2.1450055599437343
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,9,annual_error,78,-1.1835488170351998,4.005802450518569,2.4094757443657824
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,10,annual_error,77,-1.3346043063038602,4.506367426616955,2.7264711408156437
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,11,annual_error,76,-1.4942567772346858,5.004297326158509,3.0696697997765723
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,food,12,annual_error,75,-1.6354642795914578,5.397208838300782,3.3702160589936043
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,1,annual_error,88,-0.10604580144084003,0.869151903298607,0.5083220065010212
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,2,annual_error,86,-0.1951888273117278,1.2569098112525512,0.7910717235654418
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,3,annual_error,84,-0.3310553165293108,1.537322537940186,1.0295519869798235
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,4,annual_error,83,-0.4673265350366649,1.8686376080881502,1.2348192779935196
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,5,annual_error,82,-0.6131363398693163,2.2378312645355964,1.434034561084043
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,6,annual_error,81,-0.7498792446195658,2.6242515250668412,1.6258969606430034
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,7,annual_error,80,-0.8902761758196899,3.052817189329517,1.8876104002225262
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,8,annual_error,79,-1.0345410499008982,3.5032957744050406,2.1450055599437343
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,9,annual_error,78,-1.1835488170351998,4.005802450518569,2.4094757443657824
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,10,annual_error,77,-1.3346043063038602,4.506367426616955,2.7264711408156437
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,11,annual_error,76,-1.4942567772346858,5.004297326158509,3.0696697997765723
full,all_models_all_blocks_common,STABLE_LOCAL_CORE_R14B,fuel,12,annual_error,75,-1.6354642795914578,5.397208838300782,3.3702160589936043
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,administered,1,annual_error,88,-0.11698046360240057,0.8677734083268648,0.5085381646976121
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,administered,2,annual_error,86,-0.21718528506463158,1.2473860007285313,0.7992504922447708
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,administered,3,annual_error,84,-0.3648761233422664,1.5052803771163648,0.9968450817034112
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,administered,4,annual_error,83,-0.5030952536293826,1.8151391174096598,1.185504990594941
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,administered,5,annual_error,82,-0.6525845720726753,2.1527544188609196,1.369846000061338
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,administered,6,annual_error,81,-0.7912541920154115,2.513343890219696,1.5243248678165071
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,administered,7,annual_error,80,-0.9225546103976144,2.9674268609244514,1.7501591541266723
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,administered,8,annual_error,79,-1.0547013919640424,3.4731065056777135,2.0637942900172805
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,administered,9,annual_error,78,-1.1947137432410788,4.031373910161709,2.418233138588719
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,administered,10,annual_error,77,-1.279430528752817,4.543135369848317,2.8133586965128625
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,administered,11,annual_error,76,-1.3758034376060944,5.0579619492652546,3.2000412920390846
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,administered,12,annual_error,75,-1.4508205477490521,5.477782445744631,3.5318115905731164
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,alcohol_tobacco,1,annual_error,88,-0.11698046360240057,0.8677734083268648,0.5085381646976121
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,alcohol_tobacco,2,annual_error,86,-0.21718528506463158,1.2473860007285313,0.7992504922447708
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,alcohol_tobacco,3,annual_error,84,-0.3648761233422664,1.5052803771163648,0.9968450817034112
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,alcohol_tobacco,4,annual_error,83,-0.5030952536293826,1.8151391174096598,1.185504990594941
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,alcohol_tobacco,5,annual_error,82,-0.6525845720726753,2.1527544188609196,1.369846000061338
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,alcohol_tobacco,6,annual_error,81,-0.7912541920154115,2.513343890219696,1.5243248678165071
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,alcohol_tobacco,7,annual_error,80,-0.9225546103976144,2.9674268609244514,1.7501591541266723
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,alcohol_tobacco,8,annual_error,79,-1.0547013919640424,3.4731065056777135,2.0637942900172805
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,alcohol_tobacco,9,annual_error,78,-1.1947137432410788,4.031373910161709,2.418233138588719
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,alcohol_tobacco,10,annual_error,77,-1.279430528752817,4.543135369848317,2.8133586965128625
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,alcohol_tobacco,11,annual_error,76,-1.3758034376060944,5.0579619492652546,3.2000412920390846
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,alcohol_tobacco,12,annual_error,75,-1.4508205477490521,5.477782445744631,3.5318115905731164
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,core,1,annual_error,88,-0.11698046360240057,0.8677734083268648,0.5085381646976121
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,core,2,annual_error,86,-0.21718528506463158,1.2473860007285313,0.7992504922447708
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,core,3,annual_error,84,-0.3648761233422664,1.5052803771163648,0.9968450817034112
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,core,4,annual_error,83,-0.5030952536293826,1.8151391174096598,1.185504990594941
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,core,5,annual_error,82,-0.6525845720726753,2.1527544188609196,1.369846000061338
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,core,6,annual_error,81,-0.7912541920154115,2.513343890219696,1.5243248678165071
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,core,7,annual_error,80,-0.9225546103976144,2.9674268609244514,1.7501591541266723
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,core,8,annual_error,79,-1.0547013919640424,3.4731065056777135,2.0637942900172805
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,core,9,annual_error,78,-1.1947137432410788,4.031373910161709,2.418233138588719
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,core,10,annual_error,77,-1.279430528752817,4.543135369848317,2.8133586965128625
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,core,11,annual_error,76,-1.3758034376060944,5.0579619492652546,3.2000412920390846
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,core,12,annual_error,75,-1.4508205477490521,5.477782445744631,3.5318115905731164
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,food,1,annual_error,88,-0.11698046360240057,0.8677734083268648,0.5085381646976121
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,food,2,annual_error,86,-0.21718528506463158,1.2473860007285313,0.7992504922447708
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,food,3,annual_error,84,-0.3648761233422664,1.5052803771163648,0.9968450817034112
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,food,4,annual_error,83,-0.5030952536293826,1.8151391174096598,1.185504990594941
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,food,5,annual_error,82,-0.6525845720726753,2.1527544188609196,1.369846000061338
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,food,6,annual_error,81,-0.7912541920154115,2.513343890219696,1.5243248678165071
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,food,7,annual_error,80,-0.9225546103976144,2.9674268609244514,1.7501591541266723
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,food,8,annual_error,79,-1.0547013919640424,3.4731065056777135,2.0637942900172805
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,food,9,annual_error,78,-1.1947137432410788,4.031373910161709,2.418233138588719
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,food,10,annual_error,77,-1.279430528752817,4.543135369848317,2.8133586965128625
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,food,11,annual_error,76,-1.3758034376060944,5.0579619492652546,3.2000412920390846
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,food,12,annual_error,75,-1.4508205477490521,5.477782445744631,3.5318115905731164
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,fuel,1,annual_error,88,-0.11698046360240057,0.8677734083268648,0.5085381646976121
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,fuel,2,annual_error,86,-0.21718528506463158,1.2473860007285313,0.7992504922447708
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,fuel,3,annual_error,84,-0.3648761233422664,1.5052803771163648,0.9968450817034112
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,fuel,4,annual_error,83,-0.5030952536293826,1.8151391174096598,1.185504990594941
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,fuel,5,annual_error,82,-0.6525845720726753,2.1527544188609196,1.369846000061338
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,fuel,6,annual_error,81,-0.7912541920154115,2.513343890219696,1.5243248678165071
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,fuel,7,annual_error,80,-0.9225546103976144,2.9674268609244514,1.7501591541266723
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,fuel,8,annual_error,79,-1.0547013919640424,3.4731065056777135,2.0637942900172805
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,fuel,9,annual_error,78,-1.1947137432410788,4.031373910161709,2.418233138588719
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,fuel,10,annual_error,77,-1.279430528752817,4.543135369848317,2.8133586965128625
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,fuel,11,annual_error,76,-1.3758034376060944,5.0579619492652546,3.2000412920390846
full,all_models_all_blocks_common,STABLE_LONG_CORE_R14B,fuel,12,annual_error,75,-1.4508205477490521,5.477782445744631,3.5318115905731164
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,administered,1,annual_error,88,-0.08647454552209922,0.8628502342549971,0.506129918289442
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,administered,2,annual_error,86,-0.15584723679739634,1.235639949512076,0.7940736653439775
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,administered,3,annual_error,84,-0.2724320284026355,1.4832713885474704,0.9918702743988815
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,administered,4,annual_error,83,-0.3760227718666204,1.7916771570119594,1.1803813503039713
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,administered,5,annual_error,82,-0.4903779468569483,2.129402370395007,1.3549545395443157
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,administered,6,annual_error,81,-0.5940409632679835,2.49545297365271,1.5174816980275734
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,administered,7,annual_error,80,-0.6883315172338237,2.962682834986873,1.7906273320914792
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,administered,8,annual_error,79,-0.7834027286056613,3.481043117723984,2.1026766716470604
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,administered,9,annual_error,78,-0.8857579302079199,4.05691313153177,2.5114007616399663
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,administered,10,annual_error,77,-0.9318987022364625,4.591867680179671,2.935259773310075
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,administered,11,annual_error,76,-0.9862490348232857,5.1365003984965005,3.3515512087051857
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,administered,12,annual_error,75,-1.0186480397458,5.582429220955303,3.7288414463217774
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,alcohol_tobacco,1,annual_error,88,-0.08647454552209922,0.8628502342549971,0.506129918289442
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,alcohol_tobacco,2,annual_error,86,-0.15584723679739634,1.235639949512076,0.7940736653439775
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,alcohol_tobacco,3,annual_error,84,-0.2724320284026355,1.4832713885474704,0.9918702743988815
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,alcohol_tobacco,4,annual_error,83,-0.3760227718666204,1.7916771570119594,1.1803813503039713
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,alcohol_tobacco,5,annual_error,82,-0.4903779468569483,2.129402370395007,1.3549545395443157
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,alcohol_tobacco,6,annual_error,81,-0.5940409632679835,2.49545297365271,1.5174816980275734
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,alcohol_tobacco,7,annual_error,80,-0.6883315172338237,2.962682834986873,1.7906273320914792
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,alcohol_tobacco,8,annual_error,79,-0.7834027286056613,3.481043117723984,2.1026766716470604
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,alcohol_tobacco,9,annual_error,78,-0.8857579302079199,4.05691313153177,2.5114007616399663
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,alcohol_tobacco,10,annual_error,77,-0.9318987022364625,4.591867680179671,2.935259773310075
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,alcohol_tobacco,11,annual_error,76,-0.9862490348232857,5.1365003984965005,3.3515512087051857
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,alcohol_tobacco,12,annual_error,75,-1.0186480397458,5.582429220955303,3.7288414463217774
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,core,1,annual_error,88,-0.08647454552209922,0.8628502342549971,0.506129918289442
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,core,2,annual_error,86,-0.15584723679739634,1.235639949512076,0.7940736653439775
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,core,3,annual_error,84,-0.2724320284026355,1.4832713885474704,0.9918702743988815
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,core,4,annual_error,83,-0.3760227718666204,1.7916771570119594,1.1803813503039713
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,core,5,annual_error,82,-0.4903779468569483,2.129402370395007,1.3549545395443157
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,core,6,annual_error,81,-0.5940409632679835,2.49545297365271,1.5174816980275734
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,core,7,annual_error,80,-0.6883315172338237,2.962682834986873,1.7906273320914792
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,core,8,annual_error,79,-0.7834027286056613,3.481043117723984,2.1026766716470604
full,all_models_all_blocks_common,STABLE_LONG_GAP_R14B,core,9,annual_error,78,-0.8857579302079199,4.05691313153177,2.5114007616399663
