origin,h,target,released,error,baseline_log,actual_log
2020-12,6,2021-06,2021-07-13 09:00:00,0.6370225262238035,0.2589516109233869,0.8959741371471904
2020-12,7,2021-07,2021-08-10 09:00:00,0.7175274265324962,0.7713338228425692,1.4888612493750655
2020-12,8,2021-08,2021-09-10 09:00:00,0.8718192982986592,0.12321378701814906,0.9950330853168083
2020-12,9,2021-09,2021-10-11 09:00:00,0.7463863241960665,-0.5465860579287609,0.19980026626730563
2020-12,10,2021-10,2021-11-10 09:00:00,0.7885477157233841,0.5030748109312487,1.2916225266546328
2020-12,11,2021-11,2021-12-10 09:00:00,1.0742665933994728,0.01972741043396343,1.0939940038334364
2020-12,12,2021-12,2022-01-12 09:00:00,0.5618195120605269,0.23499745285716045,0.7968169649176874
2021-01,1,2021-02,2021-03-10 09:00:00,-0.041329907968218615,0.3408808059480665,0.2995508979798479
2021-01,2,2021-03,2021-04-13 09:00:00,-0.07750035439224737,-0.12269991267506039,-0.20020026706730776
2021-01,3,2021-04,2021-05-11 09:00:00,-0.02725557513425486,0.32680647311410277,0.2995508979798479
2021-01,4,2021-05,2021-06-10 09:00:00,0.20615697169152636,0.193045155262219,0.39920212695374535
2021-01,5,2021-06,2021-07-13 09:00:00,0.7036115821371338,0.1923625550100566,0.8959741371471904
2021-01,6,2021-07,2021-08-10 09:00:00,0.783555016091454,0.7053062332836115,1.4888612493750655
2021-01,7,2021-08,2021-09-10 09:00:00,0.9373361540005476,0.05769693131626072,0.9950330853168083
2021-01,8,2021-09,2021-10-11 09:00:00,0.8114247804876141,-0.6116245142203085,0.19980026626730563
2021-01,9,2021-10,2021-11-10 09:00:00,0.8531337319012708,0.43848879475336194,1.2916225266546328
2021-01,10,2021-11,2021-12-10 09:00:00,1.1384234032672305,-0.044429399433794134,1.0939940038334364
2021-01,11,2021-12,2022-01-12 09:00:00,0.6588422633296985,0.13797470158798888,0.7968169649176874
2021-01,12,2022-01,2022-02-14 09:00:00,1.2760211877163132,0.4096905189259773,1.6857117066422904
2021-02,1,2021-03,2021-04-13 09:00:00,-0.12478335550884234,-0.07541691155846542,-0.20020026706730776
2021-02,2,2021-04,2021-05-11 09:00:00,-0.07198032675963495,0.37153122473948286,0.2995508979798479
2021-02,3,2021-05,2021-06-10 09:00:00,0.16327161043055166,0.2359305165231937,0.39920212695374535
2021-02,4,2021-06,2021-07-13 09:00:00,0.6622963577266696,0.23367777942052087,0.8959741371471904
2021-02,5,2021-07,2021-08-10 09:00:00,0.7436782364902723,0.7451830128847932,1.4888612493750655
2021-02,6,2021-08,2021-09-10 09:00:00,0.8988099414085735,0.09622314390823478,0.9950330853168083
2021-02,7,2021-09,2021-10-11 09:00:00,0.7741768198865042,-0.5743765536191986,0.19980026626730563
2021-02,8,2021-10,2021-11-10 09:00:00,0.8170986746911169,0.474523851963516,1.2916225266546328
2021-02,9,2021-11,2021-12-10 09:00:00,1.103540173478375,-0.009546169644938707,1.0939940038334364
2021-02,10,2021-12,2022-01-12 09:00:00,0.625053140351044,0.17176382456664346,0.7968169649176874
2021-02,11,2022-01,2022-02-14 09:00:00,1.2001288179399854,0.4855828887023049,1.6857117066422904
2021-02,12,2022-02,2022-03-10 09:00:00,0.527965388800879,0.3680087483463115,0.8959741371471904
2021-03,1,2021-04,2021-05-11 09:00:00,-0.06282318285242239,0.3623740808322703,0.2995508979798479
2021-03,2,2021-05,2021-06-10 09:00:00,0.17226359418826193,0.22693853276548343,0.39920212695374535
2021-03,3,2021-06,2021-07-13 09:00:00,0.6708088647166195,0.22516527243057094,0.8959741371471904
2021-03,4,2021-07,2021-08-10 09:00:00,0.75163846816313,0.7372227812119355,1.4888612493750655
2021-03,5,2021-08,2021-09-10 09:00:00,0.9062164798138775,0.08881660550293083,0.9950330853168083
2021-03,6,2021-09,2021-10-11 09:00:00,0.7810486401727375,-0.5812483739054318,0.19980026626730563
2021-03,7,2021-10,2021-11-10 09:00:00,0.8234598999097643,0.4681626267448685,1.2916225266546328
2021-03,8,2021-11,2021-12-10 09:00:00,1.1094155495264757,-0.015421545693039267,1.0939940038334364
2021-03,9,2021-12,2022-01-12 09:00:00,0.6304667245302227,0.16635024038746465,0.7968169649176874
2021-03,10,2022-01,2022-02-14 09:00:00,1.205103629296618,0.48060807734567246,1.6857117066422904
2021-03,11,2022-02,2022-03-10 09:00:00,0.5419950512449567,0.35397908590223376,0.8959741371471904
2021-03,12,2022-03,2022-04-11 09:00:00,0.8012006639599002,-0.10363929031737604,0.6975613736425241
2021-04,1,2021-05,2021-06-10 09:00:00,0.16333017061812066,0.2358719563356247,0.39920212695374535
2021-04,2,2021-06,2021-07-13 09:00:00,0.6635948541126321,0.23237928303455835,0.8959741371471904
2021-04,3,2021-07,2021-08-10 09:00:00,0.7440881490403587,0.7447731003347068,1.4888612493750655
2021-04,4,2021-08,2021-09-10 09:00:00,0.8977557423472727,0.09727734296953557,0.9950330853168083
2021-04,5,2021-09,2021-10-11 09:00:00,0.7715457277041939,-0.5717454614368883,0.19980026626730563
2021-04,6,2021-10,2021-11-10 09:00:00,0.8129137379167903,0.47870878873784256,1.2916225266546328
2021-04,7,2021-11,2021-12-10 09:00:00,1.0978623455035157,-0.0038683416700794147,1.0939940038334364
2021-04,8,2021-12,2022-01-12 09:00:00,0.6179520440842433,0.17886492083344405,0.7968169649176874
2021-04,9,2022-01,2022-02-14 09:00:00,1.19167411030041,0.4940375963418804,1.6857117066422904
2021-04,10,2022-02,2022-03-10 09:00:00,0.5276960048415238,0.3682781323056667,0.8959741371471904
2021-04,11,2022-03,2022-04-11 09:00:00,0.8003706849008776,-0.10280931125835344,0.6975613736425241
2021-04,12,2022-04,2022-05-10 09:00:00,1.128178543988224,0.36068270538684144,1.4888612493750655
2021-05,1,2021-06,2021-07-13 09:00:00,0.6592918711484124,0.23668226599877804,0.8959741371471904
2021-05,2,2021-07,2021-08-10 09:00:00,0.7407024714663036,0.7481587779087618,1.4888612493750655
2021-05,3,2021-08,2021-09-10 09:00:00,0.8940567354902396,0.10097634982656883,0.9950330853168083
2021-05,4,2021-09,2021-10-11 09:00:00,0.767193627207241,-0.5673933609399354,0.19980026626730563
2021-05,5,2021-10,2021-11-10 09:00:00,0.8078345692155865,0.48378795743904635,1.2916225266546328
2021-05,6,2021-11,2021-12-10 09:00:00,1.0920604732343755,0.0019335305990608532,1.0939940038334364
2021-05,7,2021-12,2022-01-12 09:00:00,0.611454006793394,0.1853629581242934,0.7968169649176874
2021-05,8,2022-01,2022-02-14 09:00:00,1.1845118372492862,0.5011998693930042,1.6857117066422904
2021-05,9,2022-02,2022-03-10 09:00:00,0.5199018441212441,0.37607229302594636,0.8959741371471904
2021-05,10,2022-03,2022-04-11 09:00:00,0.7919759717858311,-0.09441459814330697,0.6975613736425241
2021-05,11,2022-04,2022-05-10 09:00:00,1.1263240778087777,0.3625371715662877,1.4888612493750655
2021-05,12,2022-05,2022-06-10 09:00:00,1.1534840316191377,0.23680648528000417,1.390290516899142
2021-06,1,2021-07,2021-08-10 09:00:00,0.6880729489114222,0.8007883004636432,1.4888612493750655
2021-06,2,2021-08,2021-09-10 09:00:00,0.8454608209144862,0.14957226440232216,0.9950330853168083
2021-06,3,2021-09,2021-10-11 09:00:00,0.7198778103060213,-0.5200775440387156,0.19980026626730563
2021-06,4,2021-10,2021-11-10 09:00:00,0.7609692961334821,0.5306532305211508,1.2916225266546328
2021-06,5,2021-11,2021-12-10 09:00:00,1.0453935520889233,0.04860045174451307,1.0939940038334364
2021-06,6,2021-12,2022-01-12 09:00:00,0.5649066205803092,0.23191034433737825,0.7968169649176874
2021-06,7,2022-01,2022-02-14 09:00:00,1.1380573393997149,0.5476543672425755,1.6857117066422904
2021-06,8,2022-02,2022-03-10 09:00:00,0.47352938927033944,0.422444747876851,0.8959741371471904
2021-06,9,2022-03,2022-04-11 09:00:00,0.7456795974996588,-0.04811822385713473,0.6975613736425241
2021-06,10,2022-04,2022-05-10 09:00:00,1.0800994219739009,0.4087618274011645,1.4888612493750655
2021-06,11,2022-05,2022-06-10 09:00:00,1.0811832697307833,0.3091072471683588,1.390290516899142
2021-06,12,2022-06,2022-07-13 09:00:00,1.2055698435209865,0.28329140585407897,1.4888612493750655
2021-07,1,2021-08,2021-09-10 09:00:00,0.67752868357481,0.3175044017419983,0.9950330853168083
2021-07,2,2021-09,2021-10-11 09:00:00,0.5643894976749959,-0.36458923140769023,0.19980026626730563
2021-07,3,2021-10,2021-11-10 09:00:00,0.6100958144792507,0.6815267121753822,1.2916225266546328
2021-07,4,2021-11,2021-12-10 09:00:00,0.8967421191137189,0.1972518847197174,1.0939940038334364
2021-07,5,2021-12,2022-01-12 09:00:00,0.41771752162550235,0.37909944329218503,0.7968169649176874
2021-07,6,2022-01,2022-02-14 09:00:00,0.9920628740968822,0.6936488325454082,1.6857117066422904
2021-07,7,2022-02,2022-03-10 09:00:00,0.3286114508366612,0.5673626863105292,0.8959741371471904
2021-07,8,2022-03,2022-04-11 09:00:00,0.6017668470616111,0.09579452658091302,0.6975613736425241
2021-07,9,2022-04,2022-05-10 09:00:00,0.9371363463726823,0.5517249030023832,1.4888612493750655
2021-07,10,2022-05,2022-06-10 09:00:00,0.939120809096846,0.4511697078022959,1.390290516899142
2021-07,11,2022-06,2022-07-13 09:00:00,0.9672675131258355,0.52159373624923,1.4888612493750655
2021-07,12,2022-07,2022-08-10 09:00:00,0.6496839264404057,0.9376509891886091,1.5873349156290149
2021-08,1,2021-09,2021-10-11 09:00:00,0.44661762507543856,-0.24681735880813294,0.19980026626730563
2021-08,2,2021-10,2021-11-10 09:00:00,0.5010154510368496,0.7906070756177832,1.2916225266546328
2021-08,3,2021-11,2021-12-10 09:00:00,0.7910924560532863,0.3029015477801501,1.0939940038334364
2021-08,4,2021-12,2022-01-12 09:00:00,0.31387915393274074,0.48293781098494665,0.7968169649176874
2021-08,5,2022-01,2022-02-14 09:00:00,0.8895108760048482,0.7962008306374422,1.6857117066422904
2021-08,6,2022-02,2022-03-10 09:00:00,0.22715119556575103,0.6688229415814394,0.8959741371471904
2021-08,7,2022-03,2022-04-11 09:00:00,0.5013046549808978,0.19625671866162633,0.6975613736425241
2021-08,8,2022-04,2022-05-10 09:00:00,0.8376105865756949,0.6512506627993706,1.4888612493750655
2021-08,9,2022-05,2022-06-10 09:00:00,0.8404811416453101,0.5498093752538319,1.390290516899142
2021-08,10,2022-06,2022-07-13 09:00:00,0.8694685779052518,0.6193926714698137,1.4888612493750655
2021-08,11,2022-07,2022-08-10 09:00:00,0.44428486868882344,1.1430500469401914,1.5873349156290149
2021-08,12,2022-08,2022-09-12 09:00:00,0.5094739437764736,0.38650019337071684,0.8959741371471904
2021-09,1,2021-10,2021-11-10 09:00:00,0.40216220563191685,0.889460321022716,1.2916225266546328
2021-09,2,2021-11,2021-12-10 09:00:00,0.6982585639008354,0.3957354399326009,1.0939940038334364
2021-09,3,2021-12,2022-01-12 09:00:00,0.22406709333175245,0.5727498715859349,0.7968169649176874
2021-09,4,2022-01,2022-02-14 09:00:00,0.801760589166231,0.8839511174760594,1.6857117066422904
2021-09,5,2022-02,2022-03-10 09:00:00,0.14111690393793042,0.75485723320926,0.8959741371471904
2021-09,6,2022-03,2022-04-11 09:00:00,0.41682775184429766,0.2807336217982265,0.6975613736425241
2021-09,7,2022-04,2022-05-10 09:00:00,0.754591360418043,0.7342698889570225,1.4888612493750655
2021-09,8,2022-05,2022-06-10 09:00:00,0.7588401559913458,0.6314503609077962,1.390290516899142
2021-09,9,2022-06,2022-07-13 09:00:00,0.7891349549418967,0.6997262944331688,1.4888612493750655
2021-09,10,2022-07,2022-08-10 09:00:00,0.3651926505451786,1.2221422650838363,1.5873349156290149
2021-09,11,2022-08,2022-09-12 09:00:00,0.30130736076545583,0.5946667763817346,0.8959741371471904
2021-09,12,2022-09,2022-10-11 09:00:00,0.5060886993832926,-0.20653780140344466,0.2995508979798479
2021-10,1,2021-11,2021-12-10 09:00:00,0.6326516785567965,0.4613423252766399,1.0939940038334364
2021-10,2,2021-12,2022-01-12 09:00:00,0.16489411383708452,0.6319228510806029,0.7968169649176874
2021-10,3,2022-01,2022-02-14 09:00:00,0.7453563471720851,0.9403553594702053,1.6857117066422904
2021-10,4,2022-02,2022-03-10 09:00:00,0.0863399206523664,0.809634216494824,0.8959741371471904
2021-10,5,2022-03,2022-04-11 09:00:00,0.363295751756812,0.3342656218857121,0.6975613736425241
2021-10,6,2022-04,2022-05-10 09:00:00,0.7021518205962096,0.7867094287788559,1.4888612493750655
2021-10,7,2022-05,2022-06-10 09:00:00,0.7074113712901254,0.6828791456090165,1.390290516899142
2021-10,8,2022-06,2022-07-13 09:00:00,0.7386582629657317,0.7502029864093338,1.4888612493750655
2021-10,9,2022-07,2022-08-10 09:00:00,0.3156180092659582,1.2717169063630567,1.5873349156290149
2021-10,10,2022-08,2022-09-12 09:00:00,0.2525889364307753,0.6433852007164151,0.8959741371471904
2021-10,11,2022-09,2022-10-11 09:00:00,0.34602608302400883,-0.04647518504416094,0.2995508979798479
2021-10,12,2022-10,2022-11-10 09:00:00,0.3036952708834302,0.88916181564395,1.1928570865273802
2021-11,1,2021-12,2022-01-12 09:00:00,0.0979404255112456,0.6988765394064418,0.7968169649176874
2021-11,2,2022-01,2022-02-14 09:00:00,0.6831127629956857,1.0025989436466047,1.6857117066422904
2021-11,3,2022-02,2022-03-10 09:00:00,0.025817669967204582,0.8701564671799858,0.8959741371471904
2021-11,4,2022-03,2022-04-11 09:00:00,0.30358278825310697,0.39397858538941716,0.6975613736425241
2021-11,5,2022-04,2022-05-10 09:00:00,0.6429598860243229,0.8459013633507426,1.4888612493750655
2021-11,6,2022-05,2022-06-10 09:00:00,0.6486400760362964,0.7416504408628456,1.390290516899142
2021-11,7,2022-06,2022-07-13 09:00:00,0.6802642736139064,0.8085969757611591,1.4888612493750655
2021-11,8,2022-07,2022-08-10 09:00:00,0.2575757700859913,1.3297591455430235,1.5873349156290149
2021-11,9,2022-08,2022-09-12 09:00:00,0.1948788527835601,0.7010952843636303,0.8959741371471904
2021-11,10,2022-09,2022-10-11 09:00:00,0.28863094499375386,0.010919952986094064,0.2995508979798479
2021-11,11,2022-10,2022-11-10 09:00:00,0.12858694783497593,1.0642701386924043,1.1928570865273802
2021-11,12,2022-11,2022-12-12 09:00:00,-0.061651137300483994,0.46085326425422934,0.39920212695374535
2021-12,1,2022-01,2022-02-14 09:00:00,0.5542256144722697,1.1314860921700207,1.6857117066422904
2021-12,2,2022-02,2022-03-10 09:00:00,-0.09695773438353628,0.9929318715307267,0.8959741371471904
2021-12,3,2022-03,2022-04-11 09:00:00,0.18267075842320202,0.5148906152193221,0.6975613736425241
2021-12,4,2022-04,2022-05-10 09:00:00,0.5226352272562504,0.966226022118815,1.4888612493750655
2021-12,5,2022-05,2022-06-10 09:00:00,0.528518569357076,0.861771947542066,1.390290516899142
2021-12,6,2022-06,2022-07-13 09:00:00,0.5602293062931293,0.9286319430819362,1.4888612493750655
2021-12,7,2022-07,2022-08-10 09:00:00,0.13759107861794506,1.4497438370110698,1.5873349156290149
2021-12,8,2022-08,2022-09-12 09:00:00,0.07493234241427149,0.8210417947329189,0.8959741371471904
2021-12,9,2022-09,2022-10-11 09:00:00,0.16871783237988364,0.13083306559996427,0.2995508979798479
2021-12,10,2022-10,2022-11-10 09:00:00,0.008704700802232956,1.1841523857251472,1.1928570865273802
2021-12,11,2022-11,2022-12-12 09:00:00,-0.3401737030125639,0.7393758299663092,0.39920212695374535
2021-12,12,2022-12,2023-01-11 09:00:00,-0.3615189069449396,0.760721033898685,0.39920212695374535
2022-01,1,2022-02,2022-03-10 09:00:00,0.010010927658570368,0.8859632094886201,0.8959741371471904
2022-01,2,2022-03,2022-04-11 09:00:00,0.2827870502270238,0.41477432341550036,0.6975613736425241
2022-01,3,2022-04,2022-05-10 09:00:00,0.6218775143793736,0.8669837349956919,1.4888612493750655
2022-01,4,2022-05,2022-06-10 09:00:00,0.6286212761472371,0.7616692407519049,1.390290516899142
2022-01,5,2022-06,2022-07-13 09:00:00,0.6616566290010868,0.8272046203739787,1.4888612493750655
2022-01,6,2022-07,2022-08-10 09:00:00,0.24042895161804245,1.3469059640109724,1.5873349156290149
2022-01,7,2022-08,2022-09-12 09:00:00,0.17915588774297153,0.7168182494042189,0.8959741371471904
2022-01,8,2022-09,2022-10-11 09:00:00,0.2742714612860774,0.02527943669377053,0.2995508979798479
2022-01,9,2022-10,2022-11-10 09:00:00,0.11552601756664194,1.0773310689607383,1.1928570865273802
2022-01,10,2022-11,2022-12-12 09:00:00,-0.23214685024497161,0.631348977198717,0.39920212695374535
2022-01,11,2022-12,2023-01-11 09:00:00,-0.34241063173214203,0.7416127586858874,0.39920212695374535
2022-01,12,2023-01,2023-02-10 09:00:00,-0.16623159137439003,0.9630485562920774,0.7968169649176874
2022-02,1,2022-03,2022-04-11 09:00:00,0.09917031728127235,0.5983910563612518,0.6975613736425241
2022-02,2,2022-04,2022-05-10 09:00:00,0.4538292573615019,1.0350319920135636,1.4888612493750655
2022-02,3,2022-05,2022-06-10 09:00:00,0.46646733315550104,0.9238231837436409,1.390290516899142
2022-02,4,2022-06,2022-07-13 09:00:00,0.5024335629025742,0.9864276864724912,1.4888612493750655
2022-02,5,2022-07,2022-08-10 09:00:00,0.08318960213861049,1.5041453134904044,1.5873349156290149
2022-02,6,2022-08,2022-09-12 09:00:00,0.02356088412282198,0.8724132530243685,0.8959741371471904
2022-02,7,2022-09,2022-10-11 09:00:00,0.12016653075359268,0.17938436722625523,0.2995508979798479
2022-02,8,2022-10,2022-11-10 09:00:00,-0.03718496017615691,1.2300420467035371,1.1928570865273802
2022-02,9,2022-11,2022-12-12 09:00:00,-0.38354005783064815,0.7827421847843935,0.39920212695374535
2022-02,10,2022-12,2023-01-11 09:00:00,-0.49255390316647585,0.8917560301202212,0.39920212695374535
2022-02,11,2023-01,2023-02-10 09:00:00,-0.4871684900395449,1.2839854549572323,0.7968169649176874
2022-02,12,2023-02,2023-03-10 09:00:00,-0.28406728430300365,0.9816286579455278,0.6975613736425241
2022-03,1,2022-04,2022-05-10 09:00:00,0.5540688422664807,0.9347924071085848,1.4888612493750655
2022-03,2,2022-05,2022-06-10 09:00:00,0.5588772455806933,0.8314132713184487,1.390290516899142
2022-03,3,2022-06,2022-07-13 09:00:00,0.591898021492285,0.8969632278827805,1.4888612493750655
2022-03,4,2022-07,2022-08-10 09:00:00,0.17120370009070873,1.4161312155383061,1.5873349156290149
2022-03,5,2022-08,2022-09-12 09:00:00,0.11060148562101646,0.785372651526174,0.8959741371471904
2022-03,6,2022-09,2022-10-11 09:00:00,0.2064036144661271,0.09314728351372081,0.2995508979798479
2022-03,7,2022-10,2022-11-10 09:00:00,0.04832517279366466,1.1445319137337155,1.1928570865273802
2022-03,8,2022-11,2022-12-12 09:00:00,-0.29870961072030366,0.697911737674049,0.39920212695374535
2022-03,9,2022-12,2023-01-11 09:00:00,-0.408365882418805,0.8075680093725504,0.39920212695374535
2022-03,10,2023-01,2023-02-10 09:00:00,-0.4035897917752652,1.2004067566929526,0.7968169649176874
2022-03,11,2023-02,2023-03-10 09:00:00,-0.2685162727007796,0.9660776463433037,0.6975613736425241
2022-03,12,2023-03,2023-04-13 09:00:00,-0.22390425917586643,0.42370452544317205,0.19980026626730563
2022-04,1,2022-05,2022-06-10 09:00:00,0.5129280593282342,0.8773624575709078,1.390290516899142
2022-04,2,2022-06,2022-07-13 09:00:00,0.5493827595122313,0.9394784898628342,1.4888612493750655
2022-04,3,2022-07,2022-08-10 09:00:00,0.12973905994070134,1.4575958556883135,1.5873349156290149
2022-04,4,2022-08,2022-09-12 09:00:00,0.0694714543409315,0.8265026828062589,0.8959741371471904
2022-04,5,2022-09,2022-10-11 09:00:00,0.16539241705188198,0.13415848092796592,0.2995508979798479
2022-04,6,2022-10,2022-11-10 09:00:00,0.0073671541837916354,1.1854899323435886,1.1928570865273802
2022-04,7,2022-11,2022-12-12 09:00:00,-0.33963502347647634,0.7388371504302217,0.39920212695374535
2022-04,8,2022-12,2023-01-11 09:00:00,-0.4492656938170979,0.8484678207708433,0.39920212695374535
2022-04,9,2023-01,2023-02-10 09:00:00,-0.4444668941445128,1.2412838590622002,0.7968169649176874
2022-04,10,2023-02,2023-03-10 09:00:00,-0.30937228517071724,1.0069336588132414,0.6975613736425241
2022-04,11,2023-03,2023-04-13 09:00:00,-0.36623915072120283,0.5660394169885085,0.19980026626730563
2022-04,12,2023-04,2023-05-11 09:00:00,-0.717457918171779,0.9172581844390846,0.19980026626730563
2022-05,1,2022-06,2022-07-13 09:00:00,0.40886724896334203,1.0799940004117234,1.4888612493750655
2022-05,2,2022-07,2022-08-10 09:00:00,0.0010809361271599816,1.5862539795018549,1.5873349156290149
2022-05,3,2022-08,2022-09-12 09:00:00,-0.05504142746746443,0.9510155646146549,0.8959741371471904
2022-05,4,2022-09,2022-10-11 09:00:00,0.042681732530343686,0.2568691654495042,0.2995508979798479
2022-05,5,2022-10,2022-11-10 09:00:00,-0.11427217770064124,1.3071292642280214,1.1928570865273802
2022-05,6,2022-11,2022-12-12 09:00:00,-0.46044879079128165,0.859650917745027,0.39920212695374535
2022-05,7,2022-12,2023-01-11 09:00:00,-0.5693528409214441,0.9685549678751895,0.39920212695374535
2022-05,8,2023-01,2023-02-10 09:00:00,-0.5638810518881289,1.3606980168058163,0.7968169649176874
2022-05,9,2023-02,2023-03-10 09:00:00,-0.4281522929734012,1.1257136666159253,0.6975613736425241
2022-05,10,2023-03,2023-04-13 09:00:00,-0.48441827306552987,0.6842185393328355,0.19980026626730563
2022-05,11,2023-04,2023-05-11 09:00:00,-0.978397323268216,1.1781975895355217,0.19980026626730563
2022-05,12,2023-05,2023-06-12 09:00:00,-0.8307660214593593,0.9307160547677126,0.09995003330835331
2022-06,1,2022-07,2022-08-10 09:00:00,-0.06072510178321444,1.6480600174122293,1.5873349156290149
2022-06,2,2022-08,2022-09-12 09:00:00,-0.11408894478164633,1.0100630819288368,0.8959741371471904
2022-06,3,2022-09,2022-10-11 09:00:00,-0.01555946622554305,0.31511036420539096,0.2995508979798479
2022-06,4,2022-10,2022-11-10 09:00:00,-0.17229165662857393,1.3651487431559541,1.1928570865273802
2022-06,5,2022-11,2022-12-12 09:00:00,-0.5184209207233859,0.9176230476771312,0.39920212695374535
2022-06,6,2022-12,2023-01-11 09:00:00,-0.6273289747597297,1.026531101713475,0.39920212695374535
2022-06,7,2023-01,2023-02-10 09:00:00,-0.6218756850729527,1.41869264999064,0.7968169649176874
2022-06,8,2023-02,2023-03-10 09:00:00,-0.48616890922813516,1.1837302828706593,0.6975613736425241
2022-06,9,2023-03,2023-04-13 09:00:00,-0.542457095843889,0.7422573621111946,0.19980026626730563
2022-06,10,2023-04,2023-05-11 09:00:00,-1.0364576390261817,1.2362579052934874,0.19980026626730563
2022-06,11,2023-05,2023-06-12 09:00:00,-1.032340976693261,1.1322910100016144,0.09995003330835331
2022-06,12,2023-06,2023-07-13 09:00:00,-0.5570699439341558,1.055824095038063,0.49875415110390736
2022-07,1,2022-08,2022-09-12 09:00:00,-0.103745675519613,0.9997198126668034,0.8959741371471904
2022-07,2,2022-09,2022-10-11 09:00:00,-0.007218479381103926,0.30676937736095183,0.2995508979798479
2022-07,3,2022-10,2022-11-10 09:00:00,-0.1629565509695612,1.3558136374969414,1.1928570865273802
2022-07,4,2022-11,2022-12-12 09:00:00,-0.5072725160571416,0.906474643010887,0.39920212695374535
2022-07,5,2022-12,2023-01-11 09:00:00,-0.6141972701965996,1.013399397150345,0.39920212695374535
2022-07,6,2023-01,2023-02-10 09:00:00,-0.6067816458557759,1.4035986107734633,0.7968169649176874
2022-07,7,2023-02,2023-03-10 09:00:00,-0.46918719216401317,1.1667485658065373,0.6975613736425241
2022-07,8,2023-03,2023-04-13 09:00:00,-0.5236750468474886,0.7234753131147942,0.19980026626730563
2022-07,9,2023-04,2023-05-11 09:00:00,-1.0159631633008126,1.2157634295681181,0.19980026626730563
2022-07,10,2023-05,2023-06-12 09:00:00,-1.0102190621573803,1.1101690954657337,0.09995003330835331
2022-07,11,2023-06,2023-07-13 09:00:00,-0.6803338973877409,1.1790880484916482,0.49875415110390736
2022-07,12,2023-07,2023-08-10 09:00:00,-0.5568824564753496,1.551915541792158,0.9950330853168083
2022-08,1,2022-09,2022-10-11 09:00:00,0.045532961167510544,0.25401793681233736,0.2995508979798479
2022-08,2,2022-10,2022-11-10 09:00:00,-0.11271134784544135,1.3055684343728216,1.1928570865273802
2022-08,3,2022-11,2022-12-12 09:00:00,-0.45752154858260174,0.8567236755363471,0.39920212695374535
2022-08,4,2022-12,2023-01-11 09:00:00,-0.5643498196180533,0.9635519465717987,0.39920212695374535
2022-08,5,2023-01,2023-02-10 09:00:00,-0.5566727342370915,1.353489699154779,0.7968169649176874
2022-08,6,2023-02,2023-03-10 09:00:00,-0.4187789519297975,1.1163403255723217,0.6975613736425241
2022-08,7,2023-03,2023-04-13 09:00:00,-0.47296716224029856,0.6727674285076042,0.19980026626730563
2022-08,8,2023-04,2023-05-11 09:00:00,-0.9649660318828307,1.1647662981501363,0.19980026626730563
2022-08,9,2023-05,2023-06-12 09:00:00,-0.958945770872207,1.0588958041805603,0.09995003330835331
2022-08,10,2023-06,2023-07-13 09:00:00,-0.6287978416096529,1.1275519927135602,0.49875415110390736
2022-08,11,2023-07,2023-08-10 09:00:00,-0.5987047350509396,1.593737820367748,0.9950330853168083
2022-08,12,2023-08,2023-09-11 09:00:00,-0.6700928166550127,0.8698930829223184,0.19980026626730563
2022-09,1,2022-10,2022-11-10 09:00:00,-0.05017644888011241,1.2430335354074926,1.1928570865273802
2022-09,2,2022-11,2022-12-12 09:00:00,-0.40150619672267296,0.8007083236764183,0.39920212695374535
2022-09,3,2022-12,2023-01-11 09:00:00,-0.5106557144628662,0.9098578414166115,0.39920212695374535
2022-09,4,2023-01,2023-02-10 09:00:00,-0.5040221165377922,1.3008390814554796,0.7968169649176874
2022-09,5,2023-02,2023-03-10 09:00:00,-0.3667711382395067,1.0643325118820308,0.6975613736425241
2022-09,6,2023-03,2023-04-13 09:00:00,-0.4214654596363402,0.6212657259036458,0.19980026626730563
2022-09,7,2023-04,2023-05-11 09:00:00,-0.9139137689942208,1.1137140352615265,0.19980026626730563
2022-09,8,2023-05,2023-06-12 09:00:00,-0.9083110659681773,1.0082610992765306,0.09995003330835331
2022-09,9,2023-06,2023-07-13 09:00:00,-0.5785569938674748,1.0773111449713821,0.49875415110390736
2022-09,10,2023-07,2023-08-10 09:00:00,-0.5488372047354699,1.5438702900522783,0.9950330853168083
2022-09,11,2023-08,2023-09-11 09:00:00,-0.7058874572044904,0.905687723471796,0.19980026626730563
2022-09,12,2023-09,2023-10-10 09:00:00,-0.7308533688240191,0.1290461362677175,-0.6018072325563016
2022-10,1,2022-11,2022-12-12 09:00:00,-0.4139140785997447,0.8131162055534901,0.39920212695374535
2022-10,2,2022-12,2023-01-11 09:00:00,-0.5219266957114668,0.9211288226652121,0.39920212695374535
2022-10,3,2023-01,2023-02-10 09:00:00,-0.5148916026117899,1.3117085675294773,0.7968169649176874
2022-10,4,2023-02,2023-03-10 09:00:00,-0.3774627720243655,1.0750241456668896,0.6975613736425241
2022-10,5,2023-03,2023-04-13 09:00:00,-0.43204920418453696,0.6318494704518426,0.19980026626730563
2022-10,6,2023-04,2023-05-11 09:00:00,-0.9244133398989945,1.1242136061663002,0.19980026626730563
2022-10,7,2023-05,2023-06-12 09:00:00,-0.9187361682511211,1.0186862015594744,0.09995003330835331
2022-10,8,2023-06,2023-07-13 09:00:00,-0.5889129998615066,1.0876671509654139,0.49875415110390736
