observation_date,PX_LAST
2002-11-19,24.32
2002-11-20,24.28
2002-11-21,24.21
2002-11-22,24.22
2002-11-25,24.2
2002-11-26,24.11
2002-11-27,24.0
2002-11-28,24.04
2002-11-29,24.07
2002-12-02,24.1
2002-12-03,24.01
2002-12-04,23.85
2002-12-05,24.04
2002-12-06,23.94
2002-12-09,23.9
2002-12-10,23.86
2002-12-11,23.92
2002-12-12,23.82
2002-12-13,23.77
2002-12-16,23.76
2002-12-17,23.69
2002-12-18,23.78
2002-12-19,23.73
2002-12-20,23.75
2002-12-23,23.68
2002-12-27,23.7
2002-12-30,23.59
2002-12-31,23.54
2003-01-03,23.72
2003-01-06,23.71
2003-01-07,23.73
2003-01-08,23.65
2003-01-09,23.55
2003-01-10,23.37
2003-01-13,23.32
2003-01-14,23.39
2003-01-15,23.32
2003-01-16,23.6
2003-01-17,23.66
2003-01-20,23.75
2003-01-21,23.84
2003-01-22,23.54
2003-01-23,23.64
2003-01-24,23.74
2003-01-27,23.69
2003-01-28,23.63
2003-01-29,23.71
2003-01-30,23.67
2003-01-31,23.56
2003-02-03,23.57
2003-02-04,23.52
2003-02-05,23.39
2003-02-06,23.49
2003-02-07,23.42
2003-02-10,23.39
2003-02-11,23.37
2003-02-12,23.38
2003-02-13,23.59
2003-02-14,23.68
2003-02-17,23.61
2003-02-18,23.58
2003-02-19,23.53
2003-02-20,23.51
2003-02-21,23.42
2003-02-24,23.44
2003-02-25,23.52
2003-02-26,23.52
2003-02-27,23.47
2003-02-28,23.36
2003-03-03,23.34
2003-03-04,23.29
2003-03-05,23.32
2003-03-06,23.33
2003-03-07,23.31
2003-03-10,23.37
2003-03-11,23.38
2003-03-12,23.47
2003-03-13,23.51
2003-03-14,23.49
2003-03-17,23.44
2003-03-18,23.53
2003-03-19,23.53
2003-03-20,23.44
2003-03-21,23.47
2003-03-24,23.43
2003-03-25,23.36
2003-03-26,23.34
2003-03-27,23.34
2003-03-28,23.31
2003-03-31,23.25
2003-04-01,23.23
2003-04-02,23.16
2003-04-03,23.31
2003-04-04,23.37
2003-04-07,23.52
2003-04-08,23.54
2003-04-09,23.68
2003-04-10,23.62
2003-04-11,23.58
2003-04-14,23.52
2003-04-15,23.55
2003-04-16,23.51
2003-04-22,23.44
2003-04-23,23.45
2003-04-24,23.41
2003-04-25,23.53
2003-04-28,23.53
2003-04-29,23.63
2003-04-30,23.62
2003-05-01,23.64
2003-05-02,23.75
2003-05-05,23.73
2003-05-06,23.72
2003-05-07,23.67
2003-05-08,23.66
2003-05-09,23.6
2003-05-12,23.6
2003-05-13,23.59
2003-05-14,23.56
2003-05-15,23.66
2003-05-19,23.67
2003-05-20,23.59
2003-05-21,23.61
2003-05-22,23.66
2003-05-23,23.64
2003-05-26,23.65
2003-05-27,23.64
2003-05-28,23.69
2003-05-30,23.7
2003-06-02,23.67
2003-06-03,23.71
2003-06-04,23.57
2003-06-06,23.69
2003-06-10,23.72
2003-06-12,23.73
2003-06-13,23.76
2003-06-16,23.69
2003-06-17,23.62
2003-06-18,23.63
2003-06-19,23.61
2003-06-20,23.59
2003-06-23,23.58
2003-06-24,23.55
2003-06-25,23.59
2003-06-26,23.6
2003-06-27,23.5
2003-06-30,23.53
2003-07-01,23.54
2003-07-02,23.52
2003-07-03,23.46
2003-07-04,23.51
2003-07-07,23.5
2003-07-08,23.52
2003-07-09,23.53
2003-07-10,23.5
2003-07-11,23.48
2003-07-14,23.35
2003-07-15,23.34
2003-07-16,23.32
2003-07-17,23.27
2003-07-18,23.17
2003-07-21,23.02
2003-07-22,23.09
2003-07-23,23.1
2003-07-24,23.13
2003-07-25,23.16
2003-07-28,23.22
2003-07-29,23.24
2003-07-30,23.23
2003-07-31,23.06
2003-08-01,23.0
2003-08-04,23.03
2003-08-05,23.1
2003-08-06,23.12
2003-08-07,23.19
2003-08-08,23.21
2003-08-11,23.12
2003-08-12,23.08
2003-08-13,23.16
2003-08-14,23.1
2003-08-15,23.08
2003-08-18,23.06
2003-08-19,22.98
2003-08-20,22.91
2003-08-21,22.86
2003-08-22,22.99
2003-08-25,22.92
2003-08-26,22.97
2003-08-27,22.81
2003-08-28,22.83
2003-08-29,22.89
2003-09-01,22.88
2003-09-02,22.9
2003-09-03,22.93
2003-09-04,22.9
2003-09-05,22.77
2003-09-08,22.59
2003-09-09,22.66
2003-09-10,22.61
2003-09-11,22.7
2003-09-12,22.78
2003-09-15,22.71
2003-09-16,22.69
2003-09-17,22.69
2003-09-18,22.82
2003-09-22,23.24
2003-09-23,23.31
2003-09-24,23.4
2003-09-25,23.31
2003-09-26,23.43
2003-09-29,23.4
2003-09-30,23.32
2003-10-01,23.29
2003-10-02,23.24
2003-10-03,23.24
2003-10-06,23.33
2003-10-07,23.27
2003-10-08,23.24
2003-10-09,23.13
2003-10-10,23.14
2003-10-13,23.17
2003-10-14,23.14
2003-10-15,23.2
2003-10-16,23.19
2003-10-17,23.34
2003-10-20,23.38
2003-10-21,23.37
2003-10-22,23.31
2003-10-23,23.28
2003-10-24,23.12
2003-10-27,23.15
2003-10-28,23.21
2003-10-29,23.11
2003-10-30,23.19
2003-10-31,23.21
2003-11-03,23.22
2003-11-04,23.19
2003-11-05,23.29
2003-11-06,23.26
2003-11-07,23.32
2003-11-10,23.21
2003-11-11,23.24
2003-11-12,23.24
2003-11-13,23.21
2003-11-14,23.2
2003-11-17,23.24
2003-11-18,23.18
2003-11-19,23.36
2003-11-20,23.35
2003-11-21,23.32
2003-11-24,23.31
2003-11-25,23.33
2003-11-26,23.33
2003-11-27,23.23
2003-11-28,23.18
2003-12-01,23.2
2003-12-02,22.93
2003-12-03,22.94
2003-12-04,23.04
2003-12-05,23.0
2003-12-08,23.1
2003-12-09,23.15
2003-12-10,23.19
2003-12-11,23.2
2003-12-12,23.19
2003-12-15,23.16
2003-12-16,23.07
2003-12-17,23.0
2003-12-18,23.01
2003-12-19,22.9
2003-12-22,22.92
2003-12-23,22.88
2003-12-29,22.98
2003-12-30,22.86
2004-01-02,22.98
2004-01-05,23.01
2004-01-06,23.0
2004-01-07,23.01
2004-01-08,23.01
2004-01-09,22.91
2004-01-12,22.87
2004-01-13,22.87
2004-01-14,22.85
2004-01-15,22.85
2004-01-16,22.77
2004-01-19,22.7
2004-01-20,22.63
2004-01-21,22.73
2004-01-22,22.68
2004-01-23,22.59
2004-01-26,22.6
2004-01-27,22.63
2004-01-28,22.52
2004-01-29,22.43
2004-01-30,22.36
2004-02-02,22.41
2004-02-03,22.36
2004-02-04,22.45
2004-02-05,22.36
2004-02-06,22.44
2004-02-09,22.42
2004-02-10,22.48
2004-02-11,22.63
2004-02-12,22.62
2004-02-13,22.86
2004-02-16,22.91
2004-02-17,22.79
2004-02-18,22.76
2004-02-19,22.7
2004-02-20,22.83
2004-02-23,22.85
2004-02-24,22.83
2004-02-25,22.92
2004-02-26,22.98
2004-02-27,22.97
2004-03-03,22.64
2004-03-04,22.56
2004-03-05,22.5
2004-03-08,22.52
2004-03-10,22.45
2004-03-11,22.48
2004-03-15,22.47
2004-03-16,22.44
2004-03-17,22.44
2004-03-18,22.46
2004-03-19,22.42
2004-03-22,22.45
2004-03-23,22.48
2004-03-24,22.76
2004-03-25,22.83
2004-03-26,22.75
2004-03-29,22.69
2004-03-30,22.57
2004-03-31,22.67
2004-04-01,22.64
2004-04-02,22.73
2004-04-05,22.78
2004-04-06,22.79
2004-04-07,22.71
2004-04-13,23.15
2004-04-14,23.13
2004-04-15,0.0
2004-04-16,0.0
2004-04-19,0.0
2004-04-20,22.87
2004-04-21,22.86
2004-04-22,22.93
2004-04-23,23.03
2004-04-26,22.99
2004-04-27,22.92
2004-04-28,22.8
2004-04-29,22.75
2004-04-30,22.87
2004-05-03,22.86
2004-05-04,23.03
2004-05-05,23.12
2004-05-06,23.11
2004-05-10,23.1
2004-05-11,23.12
2004-05-12,23.18
2004-05-13,23.33
2004-05-14,23.29
2004-05-17,23.34
2004-05-18,23.32
2004-05-19,23.33
2004-05-21,23.38
2004-05-24,23.43
2004-05-25,23.51
2004-05-26,23.52
2004-05-27,23.35
2004-05-28,23.41
2004-06-01,23.54
2004-06-02,23.64
2004-06-03,23.68
2004-06-04,23.74
2004-06-07,23.77
2004-06-08,23.8
2004-06-09,23.74
2004-06-10,23.74
2004-06-11,23.67
2004-06-14,23.64
2004-06-15,23.41
2004-06-16,23.35
2004-06-17,23.42
2004-06-18,23.34
2004-06-21,23.32
2004-06-22,23.28
2004-06-23,23.31
2004-06-24,23.51
2004-06-25,23.47
2004-06-29,23.26
2004-06-30,23.41
2004-07-01,23.32
2004-07-02,23.35
2004-07-05,23.38
2004-07-06,23.41
2004-07-07,23.58
2004-07-08,23.63
2004-07-09,23.61
2004-07-12,23.61
2004-07-13,23.62
2004-07-14,23.6
2004-07-15,23.68
2004-07-16,23.71
2004-07-19,23.85
2004-07-20,23.75
2004-07-21,23.66
2004-07-22,23.68
2004-07-23,23.68
2004-07-26,23.56
2004-07-27,23.53
2004-07-28,23.49
2004-07-29,23.42
2004-07-30,23.46
2004-08-02,23.52
2004-08-03,23.42
2004-08-04,23.4
2004-08-05,23.43
2004-08-06,23.52
2004-08-09,23.6
2004-08-10,23.7
2004-08-11,23.64
2004-08-12,23.62
2004-08-13,23.63
2004-08-16,23.64
2004-08-17,23.62
2004-08-18,23.62
2004-08-19,23.49
2004-08-20,23.49
2004-08-23,23.45
2004-08-24,23.48
2004-08-25,23.45
2004-08-26,23.42
2004-08-27,23.36
2004-08-30,23.36
2004-08-31,23.33
2004-09-01,23.36
2004-09-02,23.43
2004-09-03,23.49
2004-09-06,23.47
2004-09-07,23.45
2004-09-08,23.42
2004-09-09,23.45
2004-09-10,23.41
2004-09-13,23.5
2004-09-14,23.6
2004-09-15,23.69
2004-09-16,23.67
2004-09-17,23.65
2004-09-20,23.72
2004-09-21,23.63
2004-09-22,23.62
2004-09-23,23.58
2004-09-24,23.57
2004-09-27,23.55
2004-09-28,23.54
2004-09-29,23.53
2004-09-30,23.5
2004-10-01,23.53
2004-10-04,23.6
2004-10-05,23.65
2004-10-06,23.68
2004-10-07,23.72
2004-10-08,23.72
2004-10-11,23.71
2004-10-12,23.7
2004-10-13,23.64
2004-10-14,23.65
2004-10-15,23.64
2004-10-18,23.69
2004-10-19,23.67
2004-10-20,23.62
2004-10-21,23.58
2004-10-22,23.54
2004-10-25,23.55
2004-10-26,23.49
2004-10-27,23.53
2004-10-28,23.51
2004-10-29,23.57
2004-11-01,23.62
2004-11-02,23.62
2004-11-03,23.62
2004-11-04,23.61
2004-11-05,23.63
2004-11-08,23.65
2004-11-09,23.65
2004-11-10,23.65
2004-11-11,23.6
2004-11-12,23.58
2004-11-15,23.62
2004-11-16,23.67
2004-11-17,23.73
2004-11-18,23.77
2004-11-19,23.87
2004-11-22,23.9
2004-11-23,23.96
2004-11-24,23.95
2004-11-25,23.97
2004-11-26,23.97
2004-11-29,23.95
2004-11-30,23.97
2004-12-01,23.98
2004-12-02,24.05
2004-12-03,24.13
2004-12-06,24.13
2004-12-07,24.18
2004-12-08,24.06
2004-12-09,24.06
2004-12-10,24.07
2004-12-13,24.27
2004-12-14,24.28
2004-12-15,24.29
2004-12-16,24.27
2004-12-17,24.41
2004-12-20,24.4
2004-12-21,24.38
2004-12-22,24.33
2004-12-23,24.31
2004-12-27,24.35
2004-12-28,24.35
2004-12-29,24.38
2004-12-30,24.47
2005-01-04,24.48
2005-01-05,24.45
2005-01-06,24.44
2005-01-07,24.55
2005-01-10,24.6
2005-01-11,24.58
2005-01-12,24.41
2005-01-13,24.48
2005-01-14,24.5
2005-01-17,24.5
2005-01-18,24.49
2005-01-19,24.57
2005-01-20,24.5
2005-01-21,24.5
2005-01-24,24.58
2005-01-25,24.72
2005-01-26,24.79
2005-01-27,24.64
2005-01-28,24.62
2005-01-31,24.69
2005-02-01,24.78
2005-02-02,24.74
2005-02-03,24.76
2005-02-04,24.84
2005-02-07,24.85
2005-02-08,24.85
2005-02-09,24.86
2005-02-10,24.81
2005-02-11,24.75
2005-02-14,24.76
2005-02-15,24.75
2005-02-16,24.76
2005-02-17,24.82
2005-02-18,24.9
2005-02-21,24.88
2005-02-22,24.94
2005-02-23,24.86
2005-02-24,24.92
2005-02-25,25.04
2005-02-28,25.02
2005-03-01,25.12
2005-03-02,25.11
2005-03-03,25.16
2005-03-04,25.09
2005-03-07,25.19
2005-03-08,25.22
2005-03-09,25.39
2005-03-10,25.24
2005-03-11,25.26
2005-03-14,25.15
2005-03-15,25.14
2005-03-16,24.95
2005-03-17,24.84
2005-03-18,25.04
2005-03-21,24.71
2005-03-22,24.91
2005-03-23,24.77
2005-03-29,24.66
2005-03-30,24.76
2005-03-31,24.87
2005-04-01,24.81
2005-04-04,24.82
2005-04-05,24.84
2005-04-06,24.87
2005-04-07,24.87
2005-04-08,24.88
2005-04-11,24.92
2005-04-12,24.92
2005-04-13,24.91
2005-04-14,24.87
2005-04-15,24.76
2005-04-18,24.69
2005-04-19,24.49
2005-04-20,24.67
2005-04-21,24.67
2005-04-25,24.54
2005-04-26,24.63
2005-04-27,24.64
2005-04-28,24.4
2005-04-29,24.41
2005-05-02,24.5
2005-05-03,24.55
2005-05-04,24.69
2005-05-06,24.89
2005-05-09,24.93
2005-05-10,24.78
2005-05-11,24.77
2005-05-12,24.87
2005-05-13,24.81
2005-05-17,24.59
2005-05-18,24.6
2005-05-19,24.65
2005-05-20,24.63
2005-05-23,24.54
2005-05-24,24.54
2005-05-25,24.38
2005-05-26,24.41
2005-05-27,24.39
2005-05-30,24.42
2005-05-31,24.5
2005-06-01,24.47
2005-06-02,24.51
2005-06-03,24.66
2005-06-06,24.66
2005-06-07,24.73
2005-06-08,24.74
2005-06-09,24.76
2005-06-10,24.81
2005-06-13,24.81
2005-06-14,24.76
2005-06-15,24.86
2005-06-16,24.84
2005-06-17,24.91
2005-06-20,24.84
2005-06-21,24.9
2005-06-22,24.93
2005-06-23,25.0
2005-06-24,24.88
2005-06-27,24.85
2005-06-28,24.8
2005-06-29,24.81
2005-06-30,24.81
2005-07-01,24.86
2005-07-04,24.83
2005-07-05,24.78
2005-07-06,24.81
2005-07-07,24.62
2005-07-08,24.64
2005-07-11,24.72
2005-07-12,24.68
2005-07-13,24.64
2005-07-14,24.66
2005-07-15,24.67
2005-07-18,24.74
2005-07-19,24.71
2005-07-20,24.69
2005-07-21,24.74
2005-07-22,24.7
2005-07-25,24.71
2005-07-26,24.67
2005-07-27,24.67
2005-07-28,24.72
2005-07-29,24.74
2005-08-01,24.81
2005-08-02,24.86
2005-08-03,25.0
2005-08-04,24.96
2005-08-05,25.07
2005-08-08,25.26
2005-08-09,25.32
2005-08-10,25.41
2005-08-11,25.4
2005-08-12,25.32
2005-08-15,25.37
2005-08-16,25.42
2005-08-17,25.33
2005-08-18,25.35
2005-08-19,25.35
2005-08-22,25.31
2005-08-23,25.14
2005-08-24,25.15
2005-08-25,25.11
2005-08-26,25.17
2005-08-29,25.19
2005-08-30,25.23
2005-08-31,25.22
2005-09-01,25.42
2005-09-02,25.46
2005-09-05,25.66
2005-09-06,25.59
2005-09-07,25.49
2005-09-08,25.56
2005-09-09,25.56
2005-09-12,25.54
2005-09-13,25.44
2005-09-14,25.5
2005-09-15,25.46
2005-09-16,25.65
2005-09-19,25.56
2005-09-20,25.4
2005-09-21,25.38
2005-09-22,25.33
2005-09-23,25.29
2005-09-26,25.28
2005-09-27,25.4
2005-09-28,25.28
2005-09-29,25.2
2005-09-30,25.25
2005-10-03,25.21
2005-10-04,25.21
2005-10-05,25.23
2005-10-06,25.08
2005-10-07,25.18
2005-10-10,25.24
2005-10-11,25.26
2005-10-12,25.24
2005-10-13,25.11
2005-10-14,25.15
2005-10-17,25.13
2005-10-18,25.07
2005-10-19,25.09
2005-10-20,25.09
2005-10-21,25.05
2005-10-24,25.06
2005-10-25,25.14
2005-10-26,25.04
2005-10-27,25.13
2005-10-28,25.13
2005-10-31,25.21
2005-11-01,25.17
2005-11-02,25.26
2005-11-03,25.35
2005-11-04,25.42
2005-11-07,25.45
2005-11-08,25.52
2005-11-09,25.48
2005-11-10,25.4
2005-11-11,25.51
2005-11-14,25.49
2005-11-15,25.46
2005-11-16,25.47
2005-11-17,25.41
2005-11-18,25.41
2005-11-21,25.5
2005-11-22,25.49
2005-11-23,25.52
2005-11-24,25.59
2005-11-25,25.65
2005-11-28,25.75
2005-11-29,25.72
2005-11-30,25.76
2005-12-01,25.74
2005-12-02,25.77
2005-12-05,25.74
2005-12-06,25.74
2005-12-07,25.7
2005-12-08,25.6
2005-12-09,25.65
2005-12-12,25.61
2005-12-13,25.68
2005-12-14,25.7
2005-12-15,25.74
2005-12-16,25.67
2005-12-19,25.77
2005-12-20,25.76
2005-12-21,25.76
2005-12-22,25.85
2005-12-23,25.78
2005-12-27,25.8
2005-12-28,25.8
2005-12-29,25.71
2005-12-30,25.73
2006-01-02,25.7
2006-01-03,25.75
2006-01-04,25.73
2006-01-05,25.79
2006-01-06,25.79
2006-01-09,25.88
2006-01-10,25.9
2006-01-11,25.94
2006-01-12,25.91
2006-01-13,25.86
2006-01-16,25.91
2006-01-17,25.88
2006-01-18,25.85
2006-01-19,25.98
2006-01-20,26.09
2006-01-23,26.08
2006-01-24,26.1
2006-01-25,26.27
2006-01-26,26.28
2006-01-27,26.29
2006-01-30,26.29
2006-01-31,26.27
2006-02-01,26.3
2006-02-02,26.18
2006-02-03,26.17
2006-02-06,26.35
2006-02-07,26.27
2006-02-08,26.22
2006-02-09,26.32
2006-02-10,26.41
2006-02-13,26.27
2006-02-14,26.22
2006-02-15,26.29
2006-02-16,26.33
2006-02-17,26.32
2006-02-20,26.27
2006-02-21,26.23
2006-02-22,26.13
2006-02-23,26.27
2006-02-24,26.31
2006-02-27,26.32
2006-02-28,26.35
2006-03-01,26.39
2006-03-02,26.33
2006-03-03,26.16
2006-03-06,26.14
2006-03-07,25.93
2006-03-08,25.89
2006-03-09,25.99
2006-03-10,25.92
2006-03-13,25.87
2006-03-14,25.91
2006-03-15,25.96
2006-03-16,25.96
2006-03-17,26.14
2006-03-20,26.1
2006-03-21,26.11
2006-03-22,26.03
2006-03-23,26.01
2006-03-24,26.0
2006-03-27,26.03
2006-03-28,25.97
2006-03-29,25.97
2006-03-30,26.08
2006-03-31,26.1
2006-04-03,26.25
2006-04-04,26.17
2006-04-05,26.12
2006-04-06,26.14
2006-04-07,26.18
2006-04-10,26.07
2006-04-11,26.14
2006-04-12,26.12
2006-04-18,26.12
2006-04-19,26.16
2006-04-20,26.21
2006-04-21,26.23
2006-04-24,26.28
2006-04-25,26.28
2006-04-26,26.25
2006-04-27,26.23
2006-04-28,26.25
2006-05-01,26.14
2006-05-02,26.24
2006-05-03,26.37
2006-05-04,26.31
2006-05-05,26.36
2006-05-08,26.41
2006-05-09,26.36
2006-05-10,26.37
2006-05-11,26.41
2006-05-15,26.23
2006-05-16,26.33
2006-05-17,26.44
2006-05-18,26.27
2006-05-19,26.35
2006-05-22,26.35
2006-05-23,26.42
2006-05-24,26.43
2006-05-26,26.47
2006-05-29,26.44
2006-05-30,26.44
2006-05-31,26.44
2006-06-01,26.4
2006-06-02,26.41
2006-06-06,26.37
2006-06-07,26.45
2006-06-08,26.41
2006-06-09,26.42
2006-06-12,26.34
2006-06-13,26.31
2006-06-14,26.29
2006-06-15,26.32
2006-06-16,26.25
2006-06-19,26.14
2006-06-20,26.18
2006-06-21,26.09
2006-06-22,26.14
2006-06-23,26.16
2006-06-26,26.14
2006-06-27,26.2
2006-06-29,26.17
2006-06-30,26.18
2006-07-03,26.21
2006-07-04,26.23
2006-07-05,26.2
2006-07-06,26.17
2006-07-07,26.2
2006-07-10,26.22
2006-07-11,26.24
2006-07-12,26.18
2006-07-13,26.16
2006-07-14,26.18
2006-07-17,26.22
2006-07-18,26.23
2006-07-19,26.21
2006-07-20,26.32
2006-07-21,26.26
2006-07-24,26.24
2006-07-25,26.31
2006-07-26,26.3
2006-07-27,26.27
2006-07-28,26.21
2006-07-31,26.16
2006-08-02,26.19
2006-08-03,26.24
2006-08-04,26.31
2006-08-07,26.39
2006-08-08,26.42
2006-08-09,26.56
2006-08-10,26.59
2006-08-11,26.65
2006-08-14,26.53
2006-08-15,26.56
2006-08-16,26.56
2006-08-17,26.63
2006-08-18,26.56
2006-08-21,26.52
2006-08-22,26.49
2006-08-23,26.55
2006-08-24,26.45
2006-08-25,26.48
2006-08-28,26.5
2006-08-29,26.45
2006-08-30,26.41
2006-08-31,26.44
2006-09-01,26.4
2006-09-04,26.47
2006-09-05,26.45
2006-09-06,26.42
2006-09-07,26.38
2006-09-08,26.36
2006-09-11,26.32
2006-09-12,26.25
2006-09-13,26.14
2006-09-14,26.21
2006-09-15,26.19
2006-09-18,26.25
2006-09-19,26.19
2006-09-20,26.24
2006-09-21,26.25
2006-09-22,26.19
2006-09-25,26.22
2006-09-26,26.22
2006-09-27,26.25
2006-09-28,26.24
2006-09-29,26.33
2006-10-02,26.36
2006-10-03,26.41
2006-10-04,26.36
2006-10-05,26.43
2006-10-06,26.44
2006-10-09,26.45
2006-10-10,26.44
2006-10-11,26.43
2006-10-12,26.36
2006-10-13,26.38
2006-10-16,26.35
2006-10-17,26.32
2006-10-18,26.32
2006-10-19,26.28
2006-10-20,26.31
2006-10-23,26.32
2006-10-24,26.26
2006-10-25,26.27
2006-10-26,26.34
2006-10-27,26.24
2006-10-30,26.29
2006-10-31,26.41
2006-11-01,26.56
2006-11-02,26.56
2006-11-03,26.55
2006-11-06,26.7
2006-11-07,26.65
2006-11-08,26.61
2006-11-09,26.6
2006-11-10,26.45
2006-11-13,26.53
2006-11-14,26.58
2006-11-15,26.54
2006-11-16,26.58
2006-11-17,26.65
2006-11-20,26.63
2006-11-21,26.68
2006-11-22,26.68
2006-11-23,26.67
2006-11-24,26.6
2006-11-27,26.59
2006-11-28,26.57
2006-11-29,26.64
2006-11-30,26.65
2006-12-01,26.67
2006-12-04,26.63
2006-12-05,26.61
2006-12-06,26.61
2006-12-07,26.66
2006-12-08,26.66
2006-12-11,26.72
2006-12-12,26.72
2006-12-13,26.73
2006-12-14,26.77
2006-12-15,26.86
2006-12-18,26.91
2006-12-19,26.87
2006-12-20,27.18
2006-12-21,27.08
2006-12-22,27.03
2006-12-27,27.02
2006-12-28,27.08
2006-12-29,27.13
2007-01-02,27.09
2007-01-03,27.15
2007-01-04,27.0
2007-01-05,26.97
2007-01-08,26.95
2007-01-09,27.01
2007-01-10,26.88
2007-01-11,26.84
2007-01-12,26.85
2007-01-15,26.84
2007-01-16,26.84
2007-01-17,26.74
2007-01-18,26.76
2007-01-22,26.81
2007-01-23,26.7
2007-01-24,26.56
2007-01-25,26.48
2007-01-26,26.5
2007-01-29,26.42
2007-01-30,26.34
2007-01-31,26.47
2007-02-01,26.53
2007-02-02,26.43
2007-02-05,26.49
