period,a6_01,a6_02,a6_03,a6_04,a6_05,a6_06,a6_07,a6_08,a6_09,a6_10,a6_11,a6_12,a6_13,a6_14,a6_15,a6_16,a6_17,a6_18,a6_19,a6_20,a6_21,a6_22,a6_23,a6_24,a6_25,a6_26,a6_27,a6_28,a6_29,a6_30,a6_31,a6_32,a6_33,a6_34,a6_35,a6_36,a6_37,a6_38,a6_39,a6_40,a6_41,a6_42,a6_43,a6_44,a6_45,a6_46,a6_47,a6_48,a6_49,a6_50,a6_51,a6_52,a6_53,a6_54,a6_55,a6_56,a6_57,a6_58,a6_59,a6_60,a6_61,a6_62,a6_63,a6_64,a6_65,a6_66,a6_67,a6_68,a6_69,a6_70,a6_71,a6_72
2009-09,8.2,-5.0,4.0,0.9,-6.5,0.8000000000000007,0.5,0.0,-0.5,-2.8000000000000007,7.4,73.27366767,10373.0,2.17186129000518,0.47,0.15,2.46,-19.6,0.2999999999999998,-2.599999999999998,2.200000000000003,-2.0999999999999996,-0.004312830146814939,7.5,4310.0,-0.006018072325562923,-3.6,0.0,-4.5,3.4999999999999996,-14.100000000000001,12.1,2.3,4.1,-2.8,-0.5999999999999999,1.1999999999999993,-0.3999999999999986,4.5,-0.8999999999999995,5.699999999999996,0.3000000000000007,-21.15,-5.5,-0.004700361180331569,0.020372184480876854,-0.005885832177261463,0.0,0.0,,,-0.03420020031592905,4.496607612095788,1.84,1.25,0.010800935835207248,0.014136956312590598,-0.0038674738454300694,0.007997167146031714,73.93,0.21243553704173745,0.031259982845574186,0.044559360572145934,-0.42338477658120344,,,-7.1,-3.5,2.522222222222222,2.455555555555556,-29.3,0.9
2009-10,2.0,-5.9,6.300000000000001,4.3,11.200000000000001,-2.1999999999999993,-0.7000000000000002,0.0,-0.09999999999999964,7.1000000000000005,7.4,73.33843159,10283.0,2.4865572865137127,0.15,0.16,2.46,-19.3,2.6000000000000005,1.5999999999999979,0.6999999999999993,-0.5999999999999996,0.0005761198488603014,7.4,4310.0,-0.013085239548655425,-0.5,1.5,0.5,6.4,2.5,17.7,-5.7,4.800000000000001,2.6000000000000005,6.1,-2.799999999999997,-1.5000000000000036,-0.10000000000000142,-0.8000000000000003,-9.0,3.6000000000000014,-19.29,-4.6,-0.002358491659292916,-0.014337163146406873,-0.0023640672948808117,0.005614837884329482,0.0,,,-0.01665827522308072,4.186665473300935,1.75,1.25,-0.018628035056595493,-0.018627309614217324,-0.0008765892479605242,0.00814076975735567,77.58,-0.08632808348849741,0.03137270981442164,0.036233370924617425,0.6688035020800023,,,-0.10000000000000142,2.5999999999999996,2.52,2.48,-27.5,-2.1
2009-11,1.3,-4.3,1.7000000000000028,-4.1000000000000005,-7.500000000000001,1.8999999999999986,0.40000000000000013,0.1,0.1999999999999993,-5.9,7.4,73.61723813,9951.0,2.176319554705346,0.15,0.16,2.6,-17.5,-0.7000000000000011,0.10000000000000142,-1.0,-0.09999999999999964,-0.001585128943474956,7.2,-2100.0,0.014888612493750564,1.7,2.7,3.4000000000000004,3.8000000000000007,2.400000000000002,18.2,5.9,-8.200000000000001,0.5,-4.9,5.399999999999999,3.200000000000003,-0.1999999999999993,2.6999999999999997,-1.5999999999999979,-1.5,-15.95,-2.4,0.004711433921319674,0.010772096981910728,0.003544008434729129,0.0,0.0,,,-0.0007667609519288743,3.9789195076446537,1.54,1.0,0.0014021970046922405,0.00020000000066744406,-0.005313340441707837,0.005865035240766758,75.21,0.01991950775682172,0.07283106771558057,0.01875678534425962,0.0585757806140441,,,4.300000000000001,-1.5,2.6222222222222222,2.488888888888889,-33.7,-0.9
2009-12,2.7,8.3,-3.3000000000000043,7.300000000000001,-0.20000000000000018,-4.099999999999998,-0.5,0.0,0.3000000000000007,-3.3999999999999995,7.4,72.55637611,8846.0,1.4711741744345,0.15,0.16,2.6,-14.9,0.5,-0.5,-0.10000000000000142,0.5999999999999996,0.009473301792481514,7.2,-2100.0,0.005982071677547496,5.1,3.0,2.6999999999999993,6.599999999999998,19.0,21.8,-3.7,5.700000000000001,7.5,-0.10000000000000009,3.5,0.10000000000000142,-1.6999999999999993,-5.1,6.9999999999999964,0.6999999999999993,-12.67,-0.8,0.0011743982559417887,-0.0023837913552764434,0.00235571369245946,0.0,0.0,,,0.013657784422622304,4.282852128868104,1.55,1.0,-0.011084088680402893,-0.014300344401474874,-0.0196579866997606,0.01113432971823336,77.01,0.1627745578885258,0.037302294122083524,-0.01299925454363926,1.2966871535568345,,,5.6,8.4,2.636363636363636,2.209090909090909,-26.2,17.4
2010-01,4.0,16.6,5.399999999999999,1.5999999999999996,-0.5999999999999996,-3.700000000000003,-0.19999999999999996,-0.1,-0.10000000000000142,2.3999999999999995,7.8,74.69431962,8710.0,0.96727303705824,-0.17,0.17,2.6,-12.5,-1.8999999999999995,-4.800000000000001,0.6999999999999993,3.0999999999999996,-0.00716848947861326,7.1,-8342.0,0.01685711706642304,5.8,4.4,3.6000000000000005,-9.399999999999999,1.5999999999999996,20.9,2.9000000000000004,2.3999999999999986,-1.700000000000001,3.4000000000000004,-4.600000000000001,-3.200000000000003,0.3000000000000007,4.2,-6.299999999999997,-0.10000000000000142,-6.17,-1.5,0.0035149421074445186,0.0035735594908654633,0.0070340266573794,-0.013528954940319693,0.03677472742502097,,,0.041141943331175185,4.334503633659364,1.47,1.0,-0.010539906715777647,-0.006614790312778673,0.0009599263464661334,0.0019447589204748539,74.79,-0.03731068243381053,-0.06919630959160905,-0.04380262265839363,0.22174663171700648,,,2.4999999999999996,1.1,2.6666666666666665,2.28,-28.7,15.6
2010-02,9.2,13.7,-4.0,-4.4,4.5,-2.3999999999999986,-0.40000000000000013,0.0,0.10000000000000142,6.2,7.9,73.36331838,7046.0,0.692293920093501,-0.17,0.17,1.85,-9.2,2.8999999999999995,2.8000000000000007,2.3000000000000007,2.7,0.003877365380398956,7.0,11210.0,0.00796816964917689,8.5,7.8,-1.2999999999999998,5.800000000000001,3.6999999999999997,20.1,-4.6000000000000005,-0.5,-6.999999999999999,1.5999999999999996,4.300000000000001,2.900000000000002,-3.1000000000000014,-4.6000000000000005,-3.1000000000000014,-0.1999999999999993,-3.8,-2.1,-0.0023419214450814962,0.003560834623009157,-0.0035108286500626917,0.0,0.0,0.00796816964917678,0.024692612590371338,0.013902905168991453,4.021688923037986,1.44,1.0,-0.0061279395131466075,-0.003067800749412264,-0.006123168824011316,0.002811387103134777,79.93,-0.131324698091698,0.08467128704688687,-0.029012152964792648,0.5021133019917163,,,-2.9999999999999996,-6.199999999999999,2.522222222222222,2.13,-23.2,7.1
2010-03,18.3,12.9,3.5,8.8,6.0,6.800000000000001,0.9000000000000001,0.1,1.3999999999999986,-1.5,7.6,73.29681086,7335.0,0.6622128807288445,-0.17,0.17,1.85,-4.3,6.800000000000001,14.6,2.1000000000000014,-0.10000000000000009,0.005574230112782352,6.9,-2041.0,0.0029955089797984308,12.5,14.1,8.899999999999999,-3.700000000000001,-2.6999999999999997,22.9,4.300000000000001,2.8000000000000007,2.5,2.8999999999999995,-5.599999999999998,-3.8000000000000007,5.0,3.8,-8.899999999999999,-2.099999999999998,-2.27,-0.8,0.001171646296890927,0.0011841327612165387,0.001171646296890927,0.0,0.0,0.014888612493750546,0.02566774674857772,0.020782539182528426,3.8401678554316927,1.38,1.0,0.006891298328841167,0.012215135595649684,-0.005233573766636468,0.004657921357553718,85.75,0.10057317453151038,0.05431316582155965,0.003440370365868084,0.43687667662610563,,,6.9,-0.20000000000000018,2.533333333333333,2.11,-22.8,3.1
2010-04,22.5,17.4,-0.29999999999999716,4.4,5.800000000000001,3.0,0.09999999999999987,0.0,-1.0,0.10000000000000009,7.4,75.96077806,8839.0,0.9988816151508336,-0.43,0.17,1.85,-1.6,-1.5,-3.9,0.0,-3.0000000000000004,-0.0012836056814853336,6.8,1551.0,-0.0010005003335833984,16.8,14.1,2.0,-0.7999999999999989,3.6999999999999997,24.0,0.6999999999999993,-2.6999999999999993,-9.4,1.0,2.1999999999999993,2.5,-0.6999999999999993,-4.4,13.100000000000001,-2.200000000000003,-0.04,0.4,0.007001195458983034,0.05971923470162199,0.007001195458983034,-0.0022727282510022206,-0.0015710922320408827,0.0049875415110390425,0.04210117601863528,0.01980262729617968,4.101312240328109,1.24,0.75,0.00447300293730013,0.005649732542119423,-0.014788547663959761,0.0039910268429341755,77.0,0.23621390703117084,-0.13405547797206818,-0.022869718689111806,0.3072080101854744,,,0.5999999999999996,0.5,2.7444444444444445,2.23,-19.4,16.5
2010-05,23.1,19.5,-5.600000000000001,-5.0,-7.200000000000001,0.3000000000000007,-0.7999999999999999,0.2,2.1000000000000014,-3.4,7.4,76.32231942,9695.0,1.589324353409818,-0.43,0.17,-1.9,1.3,-0.1999999999999993,-1.8000000000000007,1.0,-0.39999999999999947,0.001141064166027661,6.7,162.0,0.00598207167754751,17.8,14.8,0.5,1.1999999999999993,2.6999999999999997,20.9,-4.3,-0.8000000000000007,6.2,-2.5,0.3999999999999986,-0.7999999999999972,0.8000000000000007,-2.9,-13.5,5.600000000000001,3.14,1.4,0.006952519314881833,0.008879081641130604,0.009259325412797281,0.0,0.0,-0.002002002670672985,0.013902905168991453,0.00598207167754744,4.260100522994997,1.23,0.75,-0.015888542510716697,-0.01817216647565445,0.0032511657323794907,0.006161428798680646,75.66,0.14798571029765117,-0.06713528581347994,-0.00808530681693398,0.1098925875271668,,,0.09999999999999964,4.5,2.5444444444444443,2.22,-20.6,22.9
2010-06,24.7,27.5,12.800000000000004,10.3,2.8000000000000007,6.899999999999999,0.4999999999999999,-0.2,0.0,-2.0,7.2,76.32231942,9695.0,2.0132550834805425,-0.43,0.17,-1.9,4.5,3.6999999999999993,6.9,2.5,2.5999999999999996,0.0002850627157275909,6.6,162.0,0.026641930946421255,17.5,16.7,3.3999999999999995,-0.8000000000000007,-1.0,28.3,3.4000000000000004,-2.8000000000000007,-7.9,-0.7999999999999989,-2.5,-1.2000000000000028,-0.40000000000000213,6.699999999999999,2.6999999999999993,1.6999999999999993,-1.49,2.0,0.005757068290067835,0.002207506415210503,0.005743841179252307,0.0,0.0,0.007968169649176876,-0.013085239548655536,-0.0010005003335833706,3.9739376503524806,1.22,0.75,-0.0037697594302859017,-0.00874626144504731,0.00515439325540612,0.006564948991945485,75.36,0.028547879798682896,0.03450452481526334,0.07353849005065172,-0.02751924522394411,,,1.6000000000000014,-2.3,2.4923076923076923,2.338571428571428,-21.9,29.7
2010-07,19.4,26.5,-5.200000000000003,-5.400000000000002,4.6,-6.199999999999999,0.40000000000000013,-0.1,-0.6000000000000014,-1.7000000000000002,7.3,77.52750286,9407.0,1.9080564898185275,-0.62,0.17,-1.9,5.8,1.1000000000000014,2.6999999999999997,-0.40000000000000213,0.20000000000000018,0.002704050605159658,6.5,-3036.0,0.010939940038334262,16.4,16.4,-1.0999999999999996,0.40000000000000036,-3.5,24.9,-1.8000000000000003,7.5,9.5,4.6,-1.1999999999999993,-1.6000000000000014,-2.6999999999999993,-5.699999999999999,5.399999999999999,2.0,0.01,2.4,0.0,-0.002207506415210503,0.0011448198159325074,0.0,0.0,0.019802627296179806,-0.026343975339601894,-0.0010005003335834262,3.562689989318849,1.24,0.75,0.025622816664877313,0.02490432854900071,0.0002595971163543709,0.005416372768504374,77.12,-0.0523585284924013,0.07482274940303046,0.0677304183182077,-0.3911441342078037,,,-1.6000000000000014,-8.8,2.483333333333333,2.4916666666666667,-21.9,32.6
2010-08,21.2,19.4,-0.7999999999999972,0.0,-3.8000000000000007,-5.800000000000001,-0.7,0.0,2.3000000000000007,1.9000000000000004,7.1,78.0015123,8679.0,1.67778690451066,-0.62,0.17,-0.87,6.7,2.099999999999998,2.7,2.3000000000000007,0.7000000000000002,0.0007103786616848851,6.4,2990.0,-0.014098924379501596,15.7,17.8,-3.0999999999999996,3.9000000000000004,0.20000000000000018,26.0,8.799999999999999,-2.099999999999998,5.5,-0.1999999999999993,-7.5,-6.799999999999997,3.0,3.0999999999999996,6.900000000000002,-8.3,9.23,1.6,-0.004603000071960572,-0.011111225425071147,-0.005737250390143167,0.0,0.0,-0.004008021397538836,0.06297479916138843,0.026641930946421283,3.34237111618042,1.21,0.75,0.009955938345525439,0.016198734363657152,0.00869753901808501,0.006330366472978355,78.42,0.008765915416467429,0.047911734190849486,0.05618965619576599,-0.23897494315776013,,,-2.8999999999999995,-4.799999999999999,2.48,2.58,-20.4,26.0
2010-09,25.1,18.3,-1.0,-0.3999999999999986,0.0,-4.899999999999999,0.19999999999999996,0.1,-2.0,-13.4,6.9,80.28134273,10087.0,1.34222160316361,-0.62,0.17,-0.87,7.7,1.6999999999999993,-0.2999999999999998,1.8000000000000007,0.3999999999999999,-0.001421262319971639,6.4,2990.0,-0.012072581234269228,15.0,17.7,0.09999999999999964,0.10000000000000142,-11.5,25.6,-8.299999999999999,-3.200000000000003,-1.5999999999999996,-2.3000000000000007,-0.20000000000000284,0.5,-0.1999999999999993,-1.9,-3.0,8.8,19.36,2.5,0.003454234868087269,0.011111225425071147,0.0034462986435874754,0.0,0.0,0.0009995003330835195,0.10255658832509199,0.054488185284069804,3.429416716121674,1.2,0.75,0.006056389348466418,0.005144451393278793,-0.0002358253207681571,0.01476120290465488,83.54,0.016853052034034643,0.07483454836059256,0.05858431434923528,-0.048088889110133426,,,2.7,4.899999999999999,2.45,2.5071428571428567,-17.2,36.8
2010-10,22.0,22.0,-3.9000000000000057,2.3999999999999986,-1.299999999999999,7.199999999999999,-0.19999999999999996,-0.1,-0.5999999999999996,12.1,7.1,81.70047237,9054.0,1.1475708221739973,-0.72,0.16,-0.87,8.0,0.8000000000000007,3.0999999999999996,0.5,1.2999999999999998,0.000995095682369218,6.3,3790.0,-0.004008021397538836,15.6,18.3,3.1000000000000005,-2.6000000000000014,-8.100000000000001,24.2,12.9,10.100000000000001,-3.0,2.0,-0.5,-1.5,1.0999999999999979,-4.7,-5.400000000000002,-5.599999999999998,22.7,2.7,0.0,-0.004429686091588891,-0.0011474470564767358,0.001137009787075094,0.0,0.005982071677547551,0.008959741371472096,0.010939940038334227,3.5873196427554186,1.23,0.75,0.010442270184442215,0.009037389604089618,0.010480179225643482,0.004808672763907396,86.16,0.037673411494599574,-0.005903350067407942,0.03910205191559335,0.1554099152974746,,,0.6999999999999993,1.3000000000000007,2.536363636363636,2.425,-14.3,29.0
2010-11,26.1,27.2,4.200000000000003,-6.5,-2.200000000000001,-5.600000000000001,-0.10000000000000009,0.0,-1.200000000000001,-1.0999999999999996,7.0,81.11497086,9380.0,0.8990491207773748,-0.72,0.16,-0.61,9.4,-1.1999999999999993,4.6000000000000005,-1.0,0.3,0.0008521517345663199,6.2,-728.0,-0.009040744652149033,18.3,22.2,5.6000000000000005,7.399999999999999,6.200000000000003,25.9,-20.9,-6.399999999999999,3.6999999999999993,-2.1999999999999993,3.8000000000000043,0.7999999999999972,-5.0,-0.1999999999999993,0.6000000000000014,-5.700000000000003,25.25,2.6,0.0034423441909732233,0.0033241027838393222,0.005724114083888843,0.0,0.0,0.003992021269537516,0.03536714383729134,0.019802627296179733,3.8887278280252127,1.22,0.75,-0.0062707693496522054,-0.005786315364782801,0.006179969022271692,0.0053601374516212275,92.25,0.16778991986928915,0.04167521374824101,0.0613676383035866,1.2342564168927779,,,15.8,0.1999999999999993,2.5083333333333333,2.358333333333333,-15.1,26.7
2010-12,24.4,24.1,0.6000000000000014,1.1000000000000014,10.0,7.400000000000002,-0.19999999999999996,0.0,1.9000000000000004,-3.3000000000000007,6.8,80.82607028,8635.0,0.6903735048086245,-0.72,0.16,-0.61,8.5,-3.1000000000000014,-6.5,1.5999999999999996,-1.5999999999999999,0.011433535520754212,6.1,-728.0,0.01093994003833429,25.1,28.5,-0.8000000000000007,-5.799999999999997,1.1999999999999993,24.5,1.5999999999999996,-1.1000000000000014,3.5,2.6999999999999993,6.299999999999997,4.300000000000004,1.0,0.0,3.8000000000000007,0.7000000000000028,27.03,3.5,0.010256500167188598,0.007713536867781201,0.012478891373188361,0.0,0.0,0.004987541511039056,0.04974209189481393,0.026641930946421394,3.978496720457533,1.2,0.75,-0.022735694192222766,-0.026511419152646987,-0.010854297949434155,0.005889533310304174,96.91,-0.03518326960674667,0.0423919871819356,0.054888147876071436,0.5228687571209094,,,-5.0,0.5,2.544673255328954,2.4942181623776265,-15.7,37.4
2011-01,23.4,23.0,-2.5,4.599999999999998,0.3000000000000007,-2.200000000000003,0.0,0.0,-2.1999999999999993,5.9,7.0,80.46254419,8456.0,0.9376898331204468,-0.76,0.14,-0.61,10.5,1.5,2.1999999999999997,2.8000000000000007,0.2999999999999998,-0.005206512851934519,6.0,-3952.0,0.031498667059370974,27.8,32.7,-5.8,-1.7000000000000028,0.1999999999999993,24.6,7.6,-2.6000000000000014,-4.6,-0.8000000000000007,-3.599999999999998,-2.9000000000000057,-1.2999999999999972,-2.700000000000001,-5.5,0.0,28.59,4.6,0.01351371916672317,0.012002326296635779,0.00897873596527532,0.0390021578032691,0.05951412753240781,0.01291622526654615,0.1097508639591192,0.054488185284069776,4.046324976018271,1.21,0.75,0.025045697529428423,0.023556334259884792,0.008296340705973293,0.00015074513039792237,104.03,-0.0333105933210458,0.04414601701778942,0.03838137802299979,0.09129823635694345,,,3.6999999999999993,4.700000000000001,2.527272727272727,2.372727272727273,-10.8,39.8
2011-02,17.4,16.3,8.699999999999996,-6.399999999999999,-4.199999999999999,-2.6999999999999993,0.0,0.0,3.5999999999999996,-11.1,7.1,81.4556106,7120.0,0.985103914160894,-0.76,0.14,-1.45,10.5,-0.6999999999999993,0.0,-0.3000000000000007,-0.19999999999999996,0.005908021123424589,5.9,-3692.0,-0.004008021397538766,32.2,41.6,-1.7000000000000002,3.0,-9.399999999999999,26.4,4.700000000000001,0.5,1.4000000000000004,-1.799999999999999,-1.0,-1.1999999999999957,0.1999999999999993,0.3000000000000007,0.6999999999999993,1.6999999999999993,34.26,5.5,0.006688988150796327,-0.0010851873012871494,0.005571045049455492,0.0,0.0,0.0009995003330833807,0.11064652008706355,0.057325066619269636,4.054570034365655,1.23,0.75,0.0058894069188522025,0.0070775877866164905,0.0036813635575718706,0.0010583110003139495,114.67,0.10709198153979438,-0.019171316198306698,-0.03252941555082245,0.3844648053089803,,,-8.799999999999999,-19.4,2.487776161393497,2.5250628727301025,-8.6,52.0
2011-03,10.7,10.9,-5.299999999999997,-0.6999999999999993,1.8000000000000007,-11.299999999999999,-0.10000000000000009,0.1,-1.8000000000000007,4.1,6.7,81.4556106,7120.0,1.1032337368195453,-0.76,0.14,-1.45,10.9,-0.1999999999999993,-1.1999999999999993,2.700000000000001,-1.8,0.006291527219480564,5.7,-3692.0,0.0,32.5,42.5,1.5999999999999996,0.8000000000000007,12.899999999999999,24.7,4.1,12.600000000000001,-0.1999999999999993,5.5,2.6999999999999993,1.1000000000000014,-1.5,-0.8000000000000007,-0.1999999999999993,0.5,34.2,6.3,0.008849615276982803,0.006493529310548141,0.012148133935647287,0.0,0.0,0.005982071677547468,0.024692612590371366,0.01980262729617964,4.047194850940706,1.2,0.75,0.003023226158647141,-0.0004898839073135264,0.0021192263272542533,0.0041230987172529154,123.09,-0.026171058101865263,0.018520062511986346,0.02135928804990961,0.2822299704604907,,,-4.200000000000001,9.3,2.588888888888889,2.544444444444444,-6.3,51.2
2011-04,6.4,8.3,0.7999999999999972,5.399999999999999,0.09999999999999787,-2.6000000000000005,0.30000000000000004,-0.1,0.7000000000000011,-1.700000000000001,7.0,81.16171862,8550.0,0.3253879959293377,-0.76,0.12,-1.45,10.7,-1.3999999999999986,0.1999999999999993,1.0999999999999996,1.8,0.0027835786936458717,5.6,9719.0,0.007968169649176939,29.1,44.7,-3.5999999999999996,4.300000000000001,11.8,28.2,-2.8000000000000007,-10.600000000000001,0.8999999999999986,-2.0999999999999996,-2.6000000000000014,0.0,-1.3000000000000007,-0.09999999999999964,3.099999999999998,2.599999999999998,32.36,6.3,0.006586192852856776,0.03393750931758355,0.008743225095729557,-0.0010934938213713608,0.0,0.013902905168991384,-0.01918281941677391,0.006975613736425412,3.887494068159104,1.21,0.75,0.009015222921423316,0.0035218193317962943,0.015498153213302501,0.0021107612222621697,114.52,-0.02129302179950976,-0.05719673609176823,-0.030052022379113197,0.16745362173993605,,,8.600000000000001,-5.300000000000001,2.461538461538461,2.657142857142857,-3.7,39.9
2011-05,5.8,13.0,5.0,-3.299999999999999,-0.8000000000000007,1.1000000000000005,0.10000000000000009,0.0,-3.9000000000000004,-2.099999999999998,6.9,83.67329112,10568.0,0.0998216789564859,-0.76,0.12,-0.07,9.5,0.29999999999999716,-3.3,0.8999999999999995,-1.4000000000000001,-0.001390820808342852,5.6,-1313.0,0.0009995003330833946,27.9,42.0,0.7000000000000002,-2.3999999999999986,-3.3999999999999995,27.9,2.3000000000000007,5.600000000000001,-6.499999999999999,1.8999999999999986,1.3000000000000007,-0.10000000000000142,-2.8000000000000007,0.9000000000000004,-1.5,-2.5,33.08,6.2,0.0065430985889358695,0.026750566288650468,0.0032591012009062226,0.0,0.0014803851704341398,0.014888612493750578,0.007968169649176904,0.010939940038334317,3.768007249766759,1.18,0.75,-0.0018147178557903487,-0.002933987434787788,0.005715433965084671,0.005460373339433389,113.9,-0.008196767204178723,-0.007501044922061162,-0.015620683413674286,-0.1565827853556918,,,0.09999999999999787,5.899999999999999,2.469230769230769,2.746153846153846,-5.8,47.0
2011-06,6.1,12.8,0.20000000000000284,4.799999999999999,-3.1999999999999993,-7.800000000000001,0.19999999999999996,0.1,1.0,2.3999999999999986,6.7,83.67329112,10568.0,-0.1612451101656279,-0.76,0.12,-0.07,8.0,-0.1999999999999993,-3.3,-0.39999999999999947,-1.2000000000000002,0.00041744939032462014,5.5,-1313.0,0.0009995003330834223,29.1,40.7,1.2999999999999998,0.6999999999999993,-8.700000000000001,29.8,4.200000000000001,0.3999999999999986,-4.6000000000000005,-1.299999999999999,3.1000000000000014,1.1999999999999957,3.6000000000000014,0.7999999999999998,0.3000000000000007,2.200000000000003,31.35,5.4,-0.002176279422595684,0.0010147134305462657,-0.0010851873012871494,0.0,0.0,0.002995508979798278,-0.018163970627671278,-0.015113637810048236,3.7889647334590713,1.2,0.75,0.004168938428810165,0.004592767148699828,0.0029757504772636167,0.0058227861179585005,116.75,-0.04163289809835824,0.033824325635022134,0.009026495845971816,-0.08623381403537644,,,-13.799999999999999,6.800000000000001,2.37,2.66,-3.6,35.9
2011-07,7.5,15.0,-5.700000000000003,-11.6,2.5,0.7000000000000001,0.5,-0.1,-2.0,-0.1999999999999993,6.6,82.45151965,10147.0,0.0592649314145584,-0.73,0.1,-0.07,4.8,-4.1,-3.5,0.8999999999999995,-1.6999999999999993,0.004303470235710982,5.5,4602.0,-0.005012541823544235,29.0,39.5,-1.0,4.5,8.8,25.6,7.199999999999999,1.6000000000000014,8.5,3.200000000000001,-2.1999999999999993,-1.0999999999999943,-0.9000000000000021,-0.9999999999999991,-1.6000000000000014,0.0,26.84,5.3,-0.0010899183640251664,-0.01945785914934106,0.0,0.0,0.0,0.0,-0.06293979977387398,-0.03562717764315111,3.4029307665616813,1.18,0.75,-0.00844653311972543,-0.004298980729311452,0.008519093315271675,0.004760304554986661,109.93,0.03034609656372833,-0.07291994525756085,0.01916929113330479,0.0028640263634174268,,,-1.7999999999999998,-6.0,2.32,2.78,-2.9,35.5
2011-08,-4.8,8.0,-1.5999999999999943,-1.1999999999999993,-7.5,12.1,-0.30000000000000004,-0.1,1.0999999999999996,2.5,6.4,81.31269497,9159.0,-0.2255731987089141,-0.73,0.1,0.64,2.3,-3.0,-1.9000000000000004,-1.2000000000000002,2.3,-0.00013853293642629438,5.4,-9589.0,0.004987541511038918,28.1,39.6,-3.5,-9.2,-0.5,21.6,1.1999999999999993,-6.100000000000001,-6.3,-8.100000000000001,2.6999999999999993,1.7999999999999972,-0.7999999999999972,-2.700000000000001,7.200000000000003,-1.3000000000000007,20.07,5.7,-0.0010911075823347716,-0.005184044787587716,0.0,0.0,0.0,0.008959741371472013,-0.0576291128366363,-0.028399474521697915,2.9999402093391407,1.18,0.75,0.006907862408410459,0.005273449720865742,0.001358054679000631,0.005239043129169119,109.91,0.13301101510254965,-0.06173189566345183,-0.016802192681158346,-0.04457501617189985,,,-4.6,8.100000000000001,2.311111111111112,2.8363636363636364,-1.0,38.8
2011-09,-8.5,12.5,4.0,5.699999999999999,9.0,-4.0,0.0,0.1,-0.5999999999999996,-2.3000000000000007,6.6,82.42053975,9781.0,-0.5516851327880017,-0.73,0.1,0.64,0.6,1.5,-3.6999999999999993,-2.4000000000000004,-0.10000000000000009,0.0013844665093847297,5.4,-10122.0,-0.006018072325562895,27.4,39.3,2.2,7.599999999999998,-6.199999999999999,27.4,-6.0,5.5,10.2,4.9,1.8000000000000007,-0.20000000000000284,3.0,1.0999999999999996,2.1999999999999957,4.399999999999999,10.49,5.5,0.002181025946359938,-0.0031233757822679564,0.0010851873012871494,0.0,0.0,0.004987541511038862,-0.07364654016829852,-0.028399474521697936,3.138839542518616,1.16,0.75,-0.010837499633358227,-0.010279595145287423,0.008173896446811213,0.0041206049858182325,108.79,-0.00464808273753059,-0.07818664774679807,-0.07261624264488464,0.06468759694527959,,,2.4000000000000004,-3.8,2.24,2.7818181818181817,-0.8,44.6
2011-10,-1.5,10.4,-7.400000000000006,-3.3,-3.8999999999999986,-4.300000000000001,-0.5,3.9999999999999996,1.0999999999999996,-5.199999999999999,6.5,82.1602076,9456.0,-0.8040825070338128,-0.7,0.08,0.64,-1.5,-1.0,4.199999999999999,1.3000000000000007,-0.19999999999999973,0.001106194803067062,5.3,20412.0,0.014888612493750578,26.8,37.9,-2.0,-7.699999999999999,-0.7000000000000011,21.2,-2.3000000000000007,-3.299999999999997,3.6999999999999993,-2.4000000000000004,2.599999999999998,1.4000000000000057,-5.0,-0.8999999999999986,10.300000000000004,-7.5,6.91,5.5,0.0,-0.022141125877213952,0.0010840109462586511,0.0,0.0,0.0029955089797983614,-0.042907501011276494,-0.021223636451626633,3.6747008563232417,1.15,0.75,-0.007536800381978459,-0.009193876238062337,0.010731481580460667,0.004281827632423685,110.49,-0.03556683099474256,-0.014372674678781117,-0.03153002348318257,0.13107619771891477,,,10.700000000000001,1.9000000000000004,2.1545454545454548,2.790909090909091,-3.8,50.8
2011-11,0.6,1.2,1.1000000000000014,-3.7,-2.6000000000000014,-0.5,0.7,-3.9999999999999996,-0.6999999999999993,-1.1999999999999993,6.6,82.10841525,9552.0,-0.8329556842057095,-0.7,0.08,0.6,-1.0,0.8000000000000007,-1.5999999999999996,-2.3000000000000007,-1.4000000000000004,-0.0002764340031431445,5.2,6857.0,0.008959741371472069,32.6,38.9,-3.1,-3.0999999999999996,5.300000000000001,19.3,-4.799999999999999,-8.5,-5.399999999999999,-5.0,-8.0,-6.0,0.29999999999999716,-1.8000000000000007,2.799999999999997,5.199999999999999,8.03,5.5,0.0032626456348161526,-0.006417134320632734,0.005402498283348045,0.004366819166340186,0.0,0.013902905168991397,0.043059489460447076,0.027615167032973436,3.698005981910343,1.17,0.75,-0.020505891411904287,-0.020873813583285994,0.00737066411490872,0.004852266109637071,107.72,-0.06555052729597888,-0.015438306766521137,-0.0333475381729782,0.11419748421142994,,,-3.5,1.1999999999999993,2.14,2.61,-2.8,51.7
