model,frame,coverage,n,rmse,mae,bias,mean_gain,total_gain,closer,material_win,material_loss,direction,alerts,alerted_big,false_alarm,missed_big,big_precision,big_recall
BASE_MATCHED_HALF,big_up,own,13,0.4872845384225353,0.4066405521657882,-0.40243393777209313,0.12412867860344254,1.613672821844753,9,4,1,9,4,4,0,9,1.0,0.3076923076923077
BASE_MATCHED_HALF,big_down,own,10,0.8836446503351588,0.5839337870146954,0.46212299547191515,0.05606621298530469,0.5606621298530469,7,3,1,8,3,3,0,7,1.0,0.3
BASE_MATCHED_HALF,big_up,common,13,0.4872845384225353,0.4066405521657882,-0.40243393777209313,0.12412867860344254,1.613672821844753,9,4,1,9,4,4,0,9,1.0,0.3076923076923077
BASE_MATCHED_HALF,big_down,common,10,0.8836446503351588,0.5839337870146954,0.46212299547191515,0.05606621298530469,0.5606621298530469,7,3,1,8,3,3,0,7,1.0,0.3
BASE_MATCHED_FULL,big_up,own,13,0.490396292977808,0.4074191631600656,-0.4032125487663705,0.12335006760916506,1.6035508789191457,9,4,1,9,4,4,0,9,1.0,0.3076923076923077
BASE_MATCHED_FULL,big_down,own,10,0.8647980859238192,0.5809475610696573,0.4509426704537255,0.05905243893034272,0.5905243893034272,7,3,1,8,2,2,0,8,1.0,0.2
BASE_MATCHED_FULL,big_up,common,13,0.490396292977808,0.4074191631600656,-0.4032125487663705,0.12335006760916506,1.6035508789191457,9,4,1,9,4,4,0,9,1.0,0.3076923076923077
BASE_MATCHED_FULL,big_down,common,10,0.8647980859238192,0.5809475610696573,0.4509426704537255,0.05905243893034272,0.5905243893034272,7,3,1,8,2,2,0,8,1.0,0.2
CONSENSUS,big_up,own,13,0.548424316354801,0.5307692307692308,-0.5307692307692308,0.0,0.0,0,0,0,0,0,0,0,13,,0.0
CONSENSUS,big_down,own,10,0.848528137423857,0.64,0.64,0.0,0.0,0,0,0,0,0,0,0,10,,0.0
CONSENSUS,big_up,common,13,0.548424316354801,0.5307692307692308,-0.5307692307692308,0.0,0.0,0,0,0,0,0,0,0,13,,0.0
CONSENSUS,big_down,common,10,0.848528137423857,0.64,0.64,0.0,0.0,0,0,0,0,0,0,0,10,,0.0
R9_BASE,post_warmup,own,50,0.47305197354995265,0.2661255489173784,0.03875789151371376,-0.008125548917378413,-0.4062774458689207,28,8,8,31,10,4,6,9,0.4,0.3076923076923077
R9_BASE,post_warmup_big,own,13,0.8227110732868813,0.5471598412513938,0.2683965690946355,0.06822477413322153,0.8869220637318799,9,4,2,10,4,4,0,9,1.0,0.3076923076923077
R9_BASE,post_warmup_alerts,own,10,0.9308195639929995,0.571766310775201,0.04536058819885196,-0.1217663107752009,-1.217663107752009,3,3,5,6,10,4,6,0,0.4,1.0
R9_BASE,post_warmup,common,50,0.47305197354995265,0.2661255489173784,0.03875789151371376,-0.008125548917378413,-0.4062774458689207,28,8,8,31,10,4,6,9,0.4,0.3076923076923077
R9_BASE,post_warmup_big,common,13,0.8227110732868813,0.5471598412513938,0.2683965690946355,0.06822477413322153,0.8869220637318799,9,4,2,10,4,4,0,9,1.0,0.3076923076923077
R9_BASE,post_warmup_alerts,common,10,0.9308195639929995,0.571766310775201,0.04536058819885196,-0.1217663107752009,-1.217663107752009,3,3,5,6,10,4,6,0,0.4,1.0
R9_HALF,post_warmup,own,50,0.4686713182814059,0.2675066147249935,0.036595337699363656,-0.009506614724993506,-0.4753307362496753,28,4,5,31,11,4,7,9,0.36363636363636365,0.3076923076923077
R9_HALF,post_warmup_big,own,13,0.8117904046832826,0.5492515388915012,0.2578575055387627,0.06613307649311426,0.8597299944104853,9,2,1,10,4,4,0,9,1.0,0.3076923076923077
R9_HALF,post_warmup_alerts,own,11,0.8810918799168683,0.537139901932255,0.03512815371169361,-0.10077626556861863,-1.108538921254805,4,4,5,7,11,4,7,0,0.36363636363636365,1.0
R9_HALF,post_warmup,common,50,0.4686713182814059,0.2675066147249935,0.036595337699363656,-0.009506614724993506,-0.4753307362496753,28,4,5,31,11,4,7,9,0.36363636363636365,0.3076923076923077
R9_HALF,post_warmup_big,common,13,0.8117904046832826,0.5492515388915012,0.2578575055387627,0.06613307649311426,0.8597299944104853,9,2,1,10,4,4,0,9,1.0,0.3076923076923077
R9_HALF,post_warmup_alerts,common,11,0.8810918799168683,0.537139901932255,0.03512815371169361,-0.10077626556861863,-1.108538921254805,4,4,5,7,11,4,7,0,0.36363636363636365,1.0
R9_FULL,post_warmup,own,50,0.46817292458203585,0.2734468413437064,0.03443278388501349,-0.015446841343706443,-0.7723420671853222,25,6,7,28,10,3,7,10,0.3,0.23076923076923078
R9_FULL,post_warmup_big,own,13,0.8025070939599201,0.5513432365316083,0.2473184419828899,0.06404137885300702,0.8325379250890913,9,4,2,10,3,3,0,10,1.0,0.23076923076923078
R9_FULL,post_warmup_alerts,own,10,0.480271767238617,0.3503659863543852,-0.22765413715450097,-0.10036598635438525,-1.0036598635438525,4,4,5,7,10,3,7,0,0.3,1.0
R9_FULL,post_warmup,common,50,0.46817292458203585,0.2734468413437064,0.03443278388501349,-0.015446841343706443,-0.7723420671853222,25,6,7,28,10,3,7,10,0.3,0.23076923076923078
R9_FULL,post_warmup_big,common,13,0.8025070939599201,0.5513432365316083,0.2473184419828899,0.06404137885300702,0.8325379250890913,9,4,2,10,3,3,0,10,1.0,0.23076923076923078
R9_FULL,post_warmup_alerts,common,10,0.480271767238617,0.3503659863543852,-0.22765413715450097,-0.10036598635438525,-1.0036598635438525,4,4,5,7,10,3,7,0,0.3,1.0
CATEGORY_RAW,post_warmup,own,50,0.4592524282263623,0.25511554679815884,0.009578444821398836,0.0028844532018411856,0.14422266009205928,28,8,4,29,11,6,5,7,0.5454545454545454,0.46153846153846156
CATEGORY_RAW,post_warmup_big,own,13,0.7892233813908072,0.5319219009989331,0.17586019080304915,0.08346271438568215,1.0850152870138678,9,5,1,9,6,6,0,7,1.0,0.46153846153846156
CATEGORY_RAW,post_warmup_alerts,own,11,0.5132869166190863,0.33836814839656904,-0.22706192724077018,0.0252682152397946,0.2779503676377406,8,7,2,9,11,6,5,0,0.5454545454545454,1.0
CATEGORY_RAW,post_warmup,common,50,0.4592524282263623,0.25511554679815884,0.009578444821398836,0.0028844532018411856,0.14422266009205928,28,8,4,29,11,6,5,7,0.5454545454545454,0.46153846153846156
CATEGORY_RAW,post_warmup_big,common,13,0.7892233813908072,0.5319219009989331,0.17586019080304915,0.08346271438568215,1.0850152870138678,9,5,1,9,6,6,0,7,1.0,0.46153846153846156
CATEGORY_RAW,post_warmup_alerts,common,11,0.5132869166190863,0.33836814839656904,-0.22706192724077018,0.0252682152397946,0.2779503676377406,8,7,2,9,11,6,5,0,0.5454545454545454,1.0
CATEGORY_HALF_CORRECTION,post_warmup,own,50,0.46003638079041376,0.2553767170483815,0.010015371055105414,0.0026232829516184917,0.1311641475809246,26,8,4,28,13,6,7,7,0.46153846153846156,0.46153846153846156
CATEGORY_HALF_CORRECTION,post_warmup_big,own,13,0.7865823107662051,0.5254948103106775,0.17856279681789464,0.0898898050739379,1.1685674659611927,9,6,1,9,6,6,0,7,1.0,0.46153846153846156
CATEGORY_HALF_CORRECTION,post_warmup_alerts,own,13,0.47668208576511667,0.31481232548028604,-0.19483789781548183,0.0005722899043293308,0.007439768756281301,8,6,3,10,13,6,7,0,0.46153846153846156,1.0
CATEGORY_HALF_CORRECTION,post_warmup,common,50,0.46003638079041376,0.2553767170483815,0.010015371055105414,0.0026232829516184917,0.1311641475809246,26,8,4,28,13,6,7,7,0.46153846153846156,0.46153846153846156
CATEGORY_HALF_CORRECTION,post_warmup_big,common,13,0.7865823107662051,0.5254948103106775,0.17856279681789464,0.0898898050739379,1.1685674659611927,9,6,1,9,6,6,0,7,1.0,0.46153846153846156
CATEGORY_HALF_CORRECTION,post_warmup_alerts,common,13,0.47668208576511667,0.31481232548028604,-0.19483789781548183,0.0005722899043293308,0.007439768756281301,8,6,3,10,13,6,7,0,0.46153846153846156,1.0
CATEGORY_FULL_CORRECTION,post_warmup,own,50,0.46250255930484585,0.2591322308959693,0.01045229728881199,-0.0011322308959693427,-0.05661154479846714,27,7,6,29,12,6,6,7,0.5,0.46153846153846156
CATEGORY_FULL_CORRECTION,post_warmup_big,own,13,0.7843400775754998,0.5190677196224218,0.18126540283274023,0.09631689576219359,1.2521196449085166,9,6,1,9,6,6,0,7,1.0,0.46153846153846156
CATEGORY_FULL_CORRECTION,post_warmup_alerts,own,12,0.49845180578386883,0.3437529962329924,-0.22113085389860201,-0.027086329566325684,-0.3250359547959082,7,5,3,9,12,6,6,0,0.5,1.0
CATEGORY_FULL_CORRECTION,post_warmup,common,50,0.46250255930484585,0.2591322308959693,0.01045229728881199,-0.0011322308959693427,-0.05661154479846714,27,7,6,29,12,6,6,7,0.5,0.46153846153846156
CATEGORY_FULL_CORRECTION,post_warmup_big,common,13,0.7843400775754998,0.5190677196224218,0.18126540283274023,0.09631689576219359,1.2521196449085166,9,6,1,9,6,6,0,7,1.0,0.46153846153846156
CATEGORY_FULL_CORRECTION,post_warmup_alerts,common,12,0.49845180578386883,0.3437529962329924,-0.22113085389860201,-0.027086329566325684,-0.3250359547959082,7,5,3,9,12,6,6,0,0.5,1.0
BASE_MATCHED_HALF,post_warmup,own,50,0.467082157609027,0.2670256278313387,0.0336300751556545,-0.009025627831338721,-0.4512813915669361,27,8,6,30,11,4,7,9,0.36363636363636365,0.3076923076923077
BASE_MATCHED_HALF,post_warmup_big,own,13,0.8071873023084394,0.5456413553648729,0.2590177080863659,0.0697432600197426,0.9066623802566537,9,4,1,10,4,4,0,9,1.0,0.3076923076923077
BASE_MATCHED_HALF,post_warmup_alerts,own,11,0.8772779139900077,0.5359226448135999,0.03408775803153683,-0.09955900844996349,-1.0951490929495984,4,4,5,7,11,4,7,0,0.36363636363636365,1.0
BASE_MATCHED_HALF,post_warmup,common,50,0.467082157609027,0.2670256278313387,0.0336300751556545,-0.009025627831338721,-0.4512813915669361,27,8,6,30,11,4,7,9,0.36363636363636365,0.3076923076923077
BASE_MATCHED_HALF,post_warmup_big,common,13,0.8071873023084394,0.5456413553648729,0.2590177080863659,0.0697432600197426,0.9066623802566537,9,4,1,10,4,4,0,9,1.0,0.3076923076923077
BASE_MATCHED_HALF,post_warmup_alerts,common,11,0.8772779139900077,0.5359226448135999,0.03408775803153683,-0.09955900844996349,-1.0951490929495984,4,4,5,7,11,4,7,0,0.36363636363636365,1.0
BASE_MATCHED_FULL,post_warmup,own,50,0.46391140631168026,0.27049363066183824,0.02850225879759524,-0.012493630661838263,-0.6246815330919132,27,6,6,30,11,3,8,10,0.2727272727272727,0.23076923076923078
BASE_MATCHED_FULL,post_warmup_big,own,13,0.7932501779567068,0.5441228694783518,0.24963884707809644,0.07126174590626362,0.9264026967814271,9,4,1,10,3,3,0,10,1.0,0.23076923076923078
BASE_MATCHED_FULL,post_warmup_alerts,own,11,0.46339920733444107,0.33816626361811886,-0.186952853058417,-0.11089353634539169,-1.2198288997993085,4,4,6,7,11,3,8,0,0.2727272727272727,1.0
BASE_MATCHED_FULL,post_warmup,common,50,0.46391140631168026,0.27049363066183824,0.02850225879759524,-0.012493630661838263,-0.6246815330919132,27,6,6,30,11,3,8,10,0.2727272727272727,0.23076923076923078
BASE_MATCHED_FULL,post_warmup_big,common,13,0.7932501779567068,0.5441228694783518,0.24963884707809644,0.07126174590626362,0.9264026967814271,9,4,1,10,3,3,0,10,1.0,0.23076923076923078
BASE_MATCHED_FULL,post_warmup_alerts,common,11,0.46339920733444107,0.33816626361811886,-0.186952853058417,-0.11089353634539169,-1.2198288997993085,4,4,6,7,11,3,8,0,0.2727272727272727,1.0
CONSENSUS,post_warmup,own,50,0.425440947723653,0.258,0.08200000000000002,0.0,0.0,0,0,0,0,0,0,0,13,,0.0
CONSENSUS,post_warmup_big,own,13,0.7874007874011811,0.6153846153846154,0.3692307692307692,0.0,0.0,0,0,0,0,0,0,0,13,,0.0
CONSENSUS,post_warmup_alerts,own,0,,,,,0.0,0,0,0,0,0,0,0,0,,
CONSENSUS,post_warmup,common,50,0.425440947723653,0.258,0.08200000000000002,0.0,0.0,0,0,0,0,0,0,0,13,,0.0
CONSENSUS,post_warmup_big,common,13,0.7874007874011811,0.6153846153846154,0.3692307692307692,0.0,0.0,0,0,0,0,0,0,0,13,,0.0
CONSENSUS,post_warmup_alerts,common,0,,,,,0.0,0,0,0,0,0,0,0,0,,
